x,y
74.5158,47.3632
74.0359,47.877
73.7268,48.3584
73.5552,48.6506
73.5778,48.931
73.5356,49.1696
73.435,49.364
73.2638,49.6057
73.1592,49.8454
73.1259,50.0556
73.1497,50.2687
73.1414,50.4774
73.1191,50.6047
73.1705,50.7515
73.2942,51.395
73.4869,50.9471
73.8047,50.834
74.1532,50.676
74.4249,50.4209
74.4428,50.2984
74.387,50.2151
74.3304,50.0314
74.2582,49.7683
74.0561,49.5783
73.6271,49.2179
73.1319,48.9069
72.6884,48.7326
72.3744,48.6322
72.1521,48.2936
72.0624,47.9445
72.238,47.5021
72.5628,47.0667
72.7555,47.1168
72.8362,47.1698
72.8561,47.1389
72.748,47.1432
72.6758,47.1433
72.518,47.1638
72.3867,47.0498
72.3779,46.941
72.5222,46.8122
72.6473,46.7047
72.873,46.6982
73.0952,46.6856
73.3471,46.7857
73.4386,46.9337
73.5247,47.0525
73.4834,47.2011
73.5273,47.3348
73.6332,47.4633
73.7505,47.587
73.8543,47.7015
74.0686,47.8739
74.3134,48.081
74.391,48.2153
74.4557,48.3248
74.4925,48.4223
74.4689,48.4738
74.4665,48.4814
74.4781,48.517
74.4684,48.6432
74.4078,48.7708
74.4006,48.8186
74.4226,49.3068
74.61,50.2243
74.8477,50.9272
75.0358,51.6529
75.1363,52.4524
75.2287,53.3567
75.2723,54.0874
75.2611,54.7953
75.1974,55.5578
75.1235,56.189
74.988,56.8709
74.8402,57.7565
74.6512,58.6628
74.4497,59.5931
74.1776,60.6539
73.8512,61.5614
73.5768,62.5478
73.3037,63.5561
72.9409,64.4225
72.5934,65.2958
72.2124,66.1143
71.8733,66.8858
71.3823,68.0935
70.9061,69.2492
70.25,69.723
69.5782,70.2518
68.8146,70.8265
68.0337,69.9464
67.5218,70.4155
66.9906,70.6918
66.3177,71.0315
65.7111,71.3626
65.0879,71.5979
64.3777,71.7392
63.6185,71.9136
62.6054,72.1121
61.5534,72.2872
60.3004,72.4451
59.0413,72.7068
57.7753,72.8652
56.5659,72.915
55.2409,72.8479
53.831,72.945
52.4024,73.0173
51.1649,73.1535
49.8515,73.0465
48.646,72.9135
47.3702,72.7509
46.1742,72.5414
44.9594,72.322
43.9212,71.9124
42.9228,71.5607
41.9558,71.2203
41.0676,70.894
40.3724,70.451
39.5893,69.7402
39.0231,69.3355
38.3024,68.8326
37.534,68.205
36.7378,67.6238
35.9716,66.9574
35.377,66.285
34.6038,65.5942
33.9602,64.7685
33.3819,63.9633
32.7995,63.157
32.2628,62.3458
31.8506,61.5082
31.4066,60.5463
30.9227,59.7455
30.5182,58.8966
30.1876,58.0385
30.0886,56.9674
29.9453,55.8908
29.7934,54.9391
29.6102,53.9761
29.4122,53.0356
29.4198,52.0693
29.5767,51.0117
29.7541,49.9325
29.9298,48.8456
30.0829,47.7643
30.3684,46.8828
30.6327,45.9382
30.8361,44.9508
31.0986,43.9211
31.4311,43.0855
31.6874,42.1857
32.014,41.3359
32.3773,40.4462
32.7636,39.674
33.1538,38.9029
33.5477,38.1951
33.912,37.5219
34.3948,36.927
34.9952,36.3696
35.5111,35.7276
36.1667,35.0573
36.9399,34.4362
37.7134,33.8501
38.499,33.3591
39.1884,32.8117
40.0701,32.3705
40.8669,31.9786
41.9313,31.6234
43.1122,31.3424
44.3558,31.1045
45.466,30.8527
46.6885,30.5596
48.1394,30.4304
49.5266,30.5287
51.113,30.557
52.475,30.5988
53.7979,30.5816
54.9785,30.9106
56.1881,31.2179
57.4274,31.4214
58.5534,31.6187
59.5434,31.9148
60.5219,32.1689
61.4239,32.5067
62.5216,32.8529
63.4988,33.1232
64.5369,33.2824
65.2687,33.4883
65.8811,33.7678
66.2516,33.987
66.3009,34.1995
66.3983,34.332
66.4508,34.396
66.5227,34.3795
66.5402,34.3755
66.5766,34.3998
66.5961,34.3401
66.5555,34.3389
66.4149,34.3898
66.3066,34.4281
66.1655,34.4407
66.0051,34.4689
65.8729,34.4741
65.6516,34.5156
65.5342,34.5243
65.3765,34.5157
65.21,34.5699
64.953,34.5999
64.8094,34.6539
64.6629,34.7047
64.5826,34.8243
64.5009,35.0382
64.3051,35.2763
63.9835,35.7423
63.5043,36.312
63.0737,36.8482
62.5482,37.7162
61.9857,38.4583
61.2281,39.2309
60.4881,40.0287
59.6123,41.0364
58.7627,41.9592
57.6429,42.9019
56.6991,44.0089
55.8015,45.1985
54.9626,46.3434
54.137,47.4847
53.4456,48.5557
52.6739,49.4875
52.0248,50.4502
51.3624,51.339
50.8956,51.9788
50.4228,52.497
49.9865,53.2052
49.6926,53.7489
49.3543,54.2677
49.0351,54.5385
48.8652,54.9973
48.7419,55.2688
48.7615,55.4528
48.7942,55.5278
48.8821,55.4441
48.9301,55.375
48.9252,55.3261
48.9926,55.1947
49.0645,55.0019
49.078,54.8368
49.0633,54.7977
49.0397,54.6594
49.029,54.598
49.0227,54.5161
49.1187,54.4666
49.2205,54.423
49.2397,54.4666
49.308,54.4143
49.342,54.4027
49.3609,54.3748
49.3395,54.3288
49.3422,54.2556
49.3325,54.2049
49.4307,54.1646
49.4661,54.6638
49.5031,55.3269
49.4149,55.7012
49.4946,56.045
49.8501,56.0915
50.3323,55.9879
50.8531,55.848
51.6392,55.5308
52.5566,54.9735
53.5414,54.0478
54.7572,52.9841
56.2847,51.6123
57.9602,49.9001
