x,y
41.4895,45.5754
40.8925,46.135
40.312,46.6359
39.7587,47.0655
39.1907,47.5213
38.2217,47.766
37.3509,48.1916
36.6582,48.4317
36.1793,48.4739
35.8196,48.2766
35.548,48.0991
35.3833,48.0407
35.1599,48.0816
34.8403,48.1407
34.2582,48.3427
33.6825,48.5396
33.04,48.7238
32.3173,48.8779
31.6192,49.0515
31.1866,48.9613
31.0082,48.8408
31.1503,48.4266
31.291,48.0146
31.4636,47.4384
31.3475,47.2706
31.0193,47.0857
30.6231,46.7768
30.2747,46.6013
29.7987,46.3236
29.3907,45.9872
29.2799,46.0097
29.2643,46.2147
29.2688,46.3079
29.3296,46.4626
29.3671,46.4749
29.3473,46.475
29.337,46.4285
29.3471,46.3514
29.2957,46.2954
29.2455,46.2785
29.2299,46.3291
29.1701,46.5116
29.1845,46.6615
29.0808,46.4617
29.0469,46.8797
29.1183,47.2276
29.2087,47.5058
29.3646,47.6884
29.9344,48.0247
30.5375,48.4324
31.1028,48.7003
31.6916,49.1283
32.2829,49.655
32.6074,49.9998
33.0743,50.5018
33.4974,51.0035
33.9804,51.4516
34.4681,51.8722
34.956,52.3976
35.3857,52.7859
35.9029,53.199
36.446,53.6138
37.133,54.1302
37.9678,54.5277
38.9954,55.0416
40.0481,55.5702
40.966,56.2055
41.7129,56.8436
42.2963,57.421
42.7327,57.8763
43.2371,58.3566
43.7574,58.8263
44.3137,59.2198
45.0906,59.7373
45.7664,60.2624
46.4485,60.7188
47.1988,61.2534
47.7831,61.7961
48.2535,62.2691
48.8165,62.7537
49.2793,63.1925
49.8741,64.1102
50.7064,64.7424
51.6457,65.3606
52.6045,66.0558
53.6322,66.7599
54.5942,67.3763
55.4,67.9151
56.0279,68.5313
56.6397,69.1536
57.3171,69.7665
58.0801,70.3226
58.9226,71.0207
59.6925,71.5213
60.578,72.5784
61.4831,73.1168
62.4671,74.0751
63.3682,73.9989
64.1236,74.7044
64.8092,76.7047
65.3728,77.0208
65.986,77.5342
66.6882,77.9357
67.5277,78.2413
68.4459,78.5789
69.4623,78.869
70.4821,79.0431
71.5061,79.1687
72.3075,79.2075
72.8791,79.4159
73.4934,79.3657
74.1562,79.2418
75.0994,78.9683
76.1662,78.4793
77.4129,78.1567
78.8117,77.659
80.4008,77.2521
81.9693,76.6423
83.5129,75.9803
84.9612,75.2911
86.2447,74.0478
87.4701,73.257
88.7244,72.3345
90.0557,71.4057
91.4322,70.1674
92.7743,69.01
93.9628,67.9883
94.985,66.9452
95.9019,66.1314
96.7157,64.6773
97.4612,63.6461
97.9604,62.9583
98.3603,62.023
98.8163,61.2332
99.2268,59.2796
99.586,58.2173
99.9272,57.2478
99.7863,43.8707
99.4256,43.1139
98.9313,42.4939
98.599,41.7334
98.2817,40.8008
98.029,39.8891
97.7138,39.084
97.2379,38.2818
96.7599,37.7254
96.2226,36.9724
95.567,36.5007
94.889,36.1915
94.1311,35.8793
93.481,35.6395
92.7368,35.4345
92.0576,35.3014
91.4315,35.2192
90.6343,35.1011
89.8953,34.995
89.0046,34.8315
88.2393,35.2153
87.275,35.4597
86.3729,35.449
85.2592,35.2846
84.089,35.2926
82.9695,35.5235
81.7483,35.9971
80.38,36.1349
79.1078,36.2965
77.7719,36.7679
76.4433,37.119
75.0977,37.6973
73.5698,38.0892
72.0677,38.9529
70.2795,39.4097
68.5353,40.1056
66.834,40.8358
65.2741,41.6125
63.7128,42.3761
62.2259,43.3306
61.016,44.0769
59.9808,44.8071
59.171,45.5496
58.1633,46.1805
56.9496,47.0096
55.8852,47.9659
54.8004,48.6366
53.8123,49.3334
53.0326,50.0918
52.2137,50.6826
51.7611,51.1306
51.6172,51.5129
51.661,51.6766
51.8328,51.8806
51.9029,51.917
51.9904,51.9178
52.1946,51.8599
52.2892,51.9326
52.3377,51.5761
52.246,51.6677
52.2465,51.7224
52.2296,51.521
52.2836,51.3938
52.3844,51.3672
52.4733,51.1578
52.501,51.0275
52.5308,50.9353
52.6272,50.7643
52.6993,50.5715
52.8006,50.3647
52.8888,50.1056
52.9594,49.8275
53.0599,49.3971
53.124,49.0736
53.2884,48.579
53.5773,48.0198
53.8436,47.4717
54.1508,46.8307
54.3705,46.263
54.606,45.5684
54.7634,44.9451
54.8519,44.2121
54.9648,43.6687
55.0751,42.9496
55.1334,42.2414
55.2755,41.5507
55.4023,40.9779
55.5864,40.2478
55.7579,39.5154
55.7855,38.8255
55.8934,37.9611
55.932,37.2413
55.9845,36.2969
56.0299,35.25
56.057,34.3547
56.1248,33.356
56.2137,32.4492
56.2337,31.4348
56.3326,30.3674
56.4204,29.4104
56.5067,28.3448
56.5503,27.4335
56.6435,26.3316
56.8309,25.3892
57.0067,24.2983
57.1048,23.4558
57.1677,22.4313
57.1858,21.437
57.1196,20.4762
57.1014,19.4334
57.0942,18.3054
57.1012,17.2176
57.242,16.157
57.359,15.0045
57.4882,13.834
57.4739,12.7631
57.4213,11.6731
57.3741,10.5821
