x,y
86.3002,57.4857
83.6378,59.9742
81.2277,62.226
79.1928,64.3165
77.5807,66.2538
76.2359,67.982
75.1843,69.5098
74.2062,70.8805
73.3596,72.1712
72.4344,73.4564
71.5421,74.6043
70.7082,75.494
70.1083,76.3379
69.6729,77.1239
69.3877,77.7572
69.2918,78.3554
69.3468,78.7767
69.3407,79.0737
69.3019,79.3716
69.1628,79.4967
69.1096,79.5089
69.1199,79.4875
69.1509,79.5324
69.0709,79.4964
69.0385,78.7632
69.0666,78.6027
69.0528,78.5798
69.0761,78.7111
69.1014,78.8417
68.9478,78.8266
68.8271,78.8891
68.6259,78.9707
68.5516,79.0302
68.4724,79.0475
68.4295,79.1074
68.4245,79.2031
68.3859,79.2158
68.2429,79.259
68.1291,79.2706
67.912,79.3347
67.6082,79.4108
67.2701,79.5896
66.9659,79.8295
66.3069,80.1179
65.5196,80.6233
64.9913,80.4871
64.6961,80.3987
64.1519,80.6878
63.2699,81.0046
62.4962,81.5827
61.8047,81.7726
61.2669,82.0693
60.6551,82.2592
59.9352,82.4645
59.2021,82.5328
58.3975,82.6387
57.4038,82.571
56.4576,82.7029
55.4432,82.6542
54.5022,82.4142
53.634,82.1978
52.6927,81.993
51.7806,81.754
50.8303,81.4575
49.8035,80.9868
48.8532,80.5782
47.9682,80.2513
47.1014,79.7161
46.2224,79.2449
45.4103,78.7453
44.6806,78.1033
43.9736,77.5511
43.2793,76.8528
42.5601,76.0731
41.8394,75.2152
41.1979,74.5686
40.501,73.81
39.9242,72.9229
39.2244,72.0173
38.5533,71.0684
37.9305,70.2855
37.3137,69.3364
36.6869,68.2956
36.1045,67.1905
35.558,66.2103
35.1279,65.1579
34.8373,64.0118
34.62,62.9893
34.4474,61.8584
34.2215,60.596
34.019,59.4391
33.8029,58.3718
33.6963,57.2536
33.6472,56.049
33.6823,54.8628
33.7462,53.5877
33.7762,52.1596
33.8835,50.8024
34.138,49.412
34.4218,48.1254
34.7132,46.9812
35.1266,45.7426
35.5671,44.6708
36.0603,43.5785
36.5223,42.5784
36.9715,41.6389
37.3294,40.9384
37.6758,40.1199
37.9299,39.3586
38.3981,38.7418
38.849,38.0126
39.2461,37.3265
39.7861,36.7394
40.3906,36.1533
41.075,35.5645
41.8115,34.8052
42.7587,34.1251
43.6575,33.4504
44.6825,32.7774
45.8367,32.3364
47.0256,31.7722
48.0894,31.2516
49.3023,30.7927
50.5244,30.2687
51.8475,30.0518
53.1985,29.7576
54.6127,29.6505
55.941,29.5505
57.2358,29.4595
58.3907,29.6587
59.5176,29.8266
60.6544,30.0135
61.7064,30.2938
62.9921,30.8567
64.4932,31.3323
65.8858,31.935
67.1825,32.4412
68.4339,32.97
69.3309,33.5445
69.983,34.0145
70.5435,34.3461
70.9573,34.8807
71.6514,35.6079
72.4539,36.2059
73.5163,36.7139
74.6043,37.308
75.5898,37.9112
76.4613,38.9492
77.0529,39.7197
77.5173,40.3436
77.7935,40.9302
78.0744,41.6622
78.4719,42.312
78.9375,43.0617
79.5615,43.7738
80.1094,44.6301
80.6509,45.4024
81.0166,46.1441
81.2476,46.955
81.3966,47.6905
81.4658,48.3572
81.4379,48.913
81.4553,49.4759
81.3882,49.8986
81.3632,50.339
81.2265,51.0582
81.1169,51.8753
80.8384,52.7164
80.5606,53.7839
80.181,54.883
79.7161,56.2651
79.1647,57.6933
78.4541,59.2525
77.871,60.73
77.1129,61.9027
76.3893,63.0405
75.5434,64.123
74.5504,65.2492
73.49,66.1962
72.3971,67.0628
71.2918,67.9862
70.3011,69.6434
69.3424,70.5446
68.4966,71.4142
67.8555,72.1011
67.3209,72.6627
67.0605,72.9724
67.0366,73.0534
67.014,72.9907
66.9542,72.9903
66.9279,72.8785
67.016,72.7952
67.0379,72.6323
67.1052,72.4925
67.1603,72.4371
67.2491,72.3636
67.3752,72.2279
67.5177,72.0643
67.5972,71.84
67.6387,71.5757
67.7306,71.2927
67.82,71.0204
67.9758,70.7197
68.4177,69.9671
69.0493,69.2614
69.7862,68.5995
70.6286,67.8733
71.5925,66.958
72.7645,65.9493
74.0657,64.6302
75.4916,63.069
77.0816,62.3667
78.8167,60.3707
