x,y
92.5921,50.8686
92.1414,52.1932
91.8705,53.355
91.6233,54.3969
91.5126,55.1616
91.3631,55.9657
91.4375,56.4133
91.6355,56.7429
92.0317,56.7752
92.3878,56.9758
92.7935,57.339
92.9072,57.9415
92.9683,58.625
92.994,58.8004
92.9307,59.0443
92.8088,59.2132
92.724,59.2814
92.6662,59.3616
92.5986,59.4803
92.5947,59.4617
92.6637,59.5042
92.6009,59.4851
92.482,59.7675
92.3345,60.3197
92.2672,61.0541
92.2206,62.1117
92.0797,63.2762
91.8723,64.3777
91.6283,65.3631
91.5245,66.6367
91.4517,67.6277
91.4337,68.048
91.271,68.337
