x,y
77.9908,57.1876
77.6875,57.4576
77.3516,57.6458
77.1056,57.7568
76.8734,57.9269
76.5231,58.4826
76.189,58.7916
75.7504,58.9942
75.4309,59.0983
74.903,59.1512
74.527,59.2851
74.1976,59.2741
73.9303,59.4311
73.4131,59.5248
72.7609,59.784
71.9761,59.7069
71.2135,59.897
70.5459,59.9326
69.4704,60.3029
67.9151,61.0255
66.0221,61.7912
63.972,62.6037
62.3028,63.2814
60.7322,63.783
59.5391,64.098
58.8383,64.1593
57.9874,64.3646
57.3368,64.3456
56.651,64.2501
55.8784,64.0203
54.8845,63.7284
53.976,63.2485
52.6709,62.8198
51.2223,62.4128
49.5924,61.82
48.1497,61.1657
46.7168,60.3748
45.2539,59.8062
44.0355,58.9726
42.6889,57.8654
41.6473,56.7023
40.495,55.6368
39.3951,54.7189
38.2909,53.6048
37.0818,52.478
36.2264,51.1038
35.3007,49.8331
34.4354,48.6299
33.4027,47.0353
32.5879,45.6112
31.9498,44.3448
31.3738,42.9309
30.7339,41.5486
30.572,40.4074
30.75,38.8419
30.8653,37.6846
30.9566,36.5053
31.0116,35.5516
31.3995,34.4356
31.7283,33.5341
32.0237,32.8415
32.0808,32.2548
32.3618,31.227
32.6038,30.4146
32.9383,29.3873
33.3331,28.4082
33.7392,27.5146
34.276,26.4229
34.7856,25.2702
35.4678,24.0295
36.1016,22.8186
36.7583,21.5837
37.4707,20.4103
38.2139,19.2985
39.1555,18.1115
39.789,17.0699
40.5786,16.1696
41.3715,15.3036
42.2647,14.4423
43.0943,13.669
43.8997,13.0411
44.8307,12.1435
45.5488,11.4198
46.5572,10.562
47.7057,9.93459
48.9489,9.23253
50.4049,8.44607
51.8412,7.69009
53.1922,7.10633
54.5388,6.51247
55.86,6.13406
57.0518,5.88393
58.2357,5.6165
59.5058,5.35414
60.6558,5.11681
61.7971,5.08624
63.1112,4.70144
64.4342,4.5945
65.8066,4.53677
67.1861,4.45098
68.4912,4.50407
69.802,4.57937
70.8819,4.71617
71.9593,4.83402
73.032,5.07261
73.8314,5.27482
74.767,5.6852
75.6236,6.00526
76.3957,6.32733
77.309,6.62025
78.0637,6.85586
78.8481,7.18259
79.8213,7.52865
80.8259,7.96636
81.7987,8.36324
82.8191,8.72653
84.1396,9.39416
85.5992,9.86893
86.5313,10.7831
87.9562,11.2768
88.931,12.2113
89.5997,13.1013
90.4787,14.3046
91.0406,15.2447
91.5337,16.4866
92.442,17.967
93.4164,19.8925
94.3413,22.1737
94.8887,25.0398
95.6217,27.2005
95.9519,29.4503
96.3006,31.8394
96.1651,34.4918
95.4946,36.9524
95.1623,40.1465
94.3526,43.2132
93.7455,45.9937
92.2953,48.5016
91.1929,50.3743
90.0776,52.1926
89.0601,53.5645
88.2751,54.7118
87.2035,56.1564
86.6697,56.9302
86.133,57.2495
85.4403,57.4665
84.908,56.8905
84.0306,57.142
83.0647,57.6036
81.8331,58.2233
80.6658,58.7221
79.5443,59.2456
79.0006,59.5647
78.3579,59.6007
78.0111,59.9166
77.8987,60.1181
77.7909,60.2381
77.8086,60.277
77.3209,60.7055
