x,y
58.4201,72.9042
57.489,71.8566
56.7483,71.0226
56.0385,70.4361
55.7125,70.5868
55.3609,70.6792
55.1298,70.5709
54.8859,70.4908
54.736,70.4612
54.6043,70.3127
54.428,70.1008
54.3282,69.9717
54.3464,70.1126
54.384,70.181
54.4561,69.9715
54.5692,69.8497
54.6357,69.9137
54.7091,70.0138
54.7772,70.0375
54.8356,70.0989
54.8632,70.1234
54.9132,70.1225
54.8769,70.2103
54.963,70.2478
55.0133,70.2944
55.0678,70.3648
55.11,70.4057
55.1698,70.3924
55.2469,70.4484
55.3346,70.371
55.4671,70.2336
55.6316,70.1626
55.8876,70.031
56.2066,69.9374
56.5709,69.8326
57.0361,69.8466
57.6149,69.8218
58.2066,69.6929
58.9385,69.227
60.7442,69.0659
61.9827,68.9502
63.7292,68.7042
65.7962,68.4104
68.0093,68.0963
69.9899,67.7238
71.9655,67.4418
73.7771,67.2168
75.6728,67.1484
77.423,66.61
78.975,66.3327
80.3251,66.1418
81.5251,66.0902
82.615,66.0043
83.5166,65.9087
84.3669,65.8651
84.9721,65.793
85.4597,65.7259
85.7576,65.6822
85.9491,65.6054
85.9714,65.555
85.9736,65.4894
85.897,65.4644
85.8564,65.4371
85.8005,65.398
85.7743,65.4331
85.7014,65.3962
85.5384,65.3051
85.4379,65.2232
85.256,65.1145
85.135,65.0843
85.0677,64.9868
85.0377,64.8844
84.9979,64.7828
85.0666,64.6233
85.0443,64.5338
85.0828,64.2314
84.9919,63.9278
84.9586,63.5876
84.9217,63.2958
84.8566,62.8848
84.9267,62.2185
84.7893,61.6721
84.7972,60.7623
84.6698,59.9818
84.4588,58.7558
84.259,57.4301
84.0349,56.1011
83.6889,54.7498
83.2464,52.035
82.8184,49.8787
82.3191,48.4043
81.9335,46.9058
81.4264,45.5974
80.9705,44.4801
80.6158,43.4011
80.1804,42.2491
79.7885,41.1581
79.4471,40.1875
79.0319,39.2978
78.6919,38.5783
78.3958,37.9956
78.2322,37.5968
78.1289,37.3395
78.1462,37.2743
78.1985,37.2808
78.2624,37.427
78.3165,37.5698
78.3136,37.7936
78.3102,37.9659
78.2554,38.2345
78.2941,38.533
78.2831,38.7958
78.2518,39.0296
78.2882,39.2145
78.2582,39.4695
78.2721,39.7256
78.2442,39.9113
78.1253,40.0901
78.0987,40.2197
78.0508,40.2318
77.9497,40.25
77.8452,40.2713
77.6662,40.348
77.476,40.4504
77.2867,40.5065
77.098,40.5052
76.9629,40.5756
76.7622,40.6419
76.5594,40.6794
76.3161,40.7781
76.148,40.7644
75.964,40.7744
75.7221,40.825
75.4876,40.8766
74.0209,41.1596
72.1155,41.6339
70.0618,42.1033
67.8963,42.5307
65.5079,42.872
62.8871,43.3434
60.5608,43.8684
59.0986,44.5416
58.1418,45.0787
57.6664,45.4266
57.325,45.6358
56.6602,45.792
55.6874,46.0425
54.7645,46.2263
54.1057,46.3089
53.6547,46.3648
53.2371,46.3949
52.4497,46.4431
51.5532,46.5594
50.5962,46.6636
50.0424,46.675
49.6657,46.7222
49.4274,46.7965
49.2981,46.7228
49.2557,46.7421
49.2342,46.6748
49.2449,46.6925
49.2543,46.6625
49.2491,46.626
49.2354,46.6135
49.2257,46.6223
49.1958,46.5931
49.2038,46.6079
49.272,46.6296
49.3102,46.6173
49.3857,46.5719
49.4378,46.5312
49.4978,46.3837
49.5492,46.1418
49.6092,45.8574
49.6807,45.5163
49.7685,45.1063
49.7898,44.4612
49.7578,43.7336
49.5531,42.581
49.3986,41.4239
49.2864,39.888
49.1912,38.3295
49.169,36.726
49.0331,35.0381
49.0096,33.4247
48.8459,31.8718
48.7554,30.4555
48.5806,29.2321
48.463,28.1917
48.3494,27.2983
48.2275,26.4799
48.0315,25.8008
47.8841,25.1751
47.7207,24.658
47.6546,24.1923
47.5277,23.7436
47.4567,23.4855
47.4051,23.3139
47.3841,23.1268
47.3367,23.1707
47.2399,23.2951
47.162,23.3644
47.0898,23.5066
46.9798,23.7718
46.8859,23.9938
46.8262,24.1932
46.7788,24.491
46.7333,24.6515
46.6663,24.7819
46.7073,24.9422
46.6812,25.0428
46.7092,25.1481
46.7655,25.2252
46.8157,25.3164
46.8729,25.306
46.8959,25.3541
47.0044,25.3051
47.0529,25.258
47.1099,25.2726
47.1358,25.2397
47.173,25.1641
47.2016,25.1842
47.173,25.1657
47.1821,25.1742
47.1894,25.1572
47.2435,25.0822
47.2401,25.1035
47.2529,25.0687
47.305,25.0617
47.3798,25.0469
47.4087,25.0809
47.48,25.0405
47.5302,25.053
47.7032,24.9963
47.8193,24.9753
47.901,24.9333
48.0105,24.8879
48.1158,24.8482
48.233,24.7708
48.4072,24.6551
48.5248,24.5899
48.8627,24.5266
49.2468,24.4347
49.7935,24.2624
50.4837,24.0787
51.3331,23.8432
52.4392,23.5764
53.8126,23.2278
55.642,22.8255
57.779,22.424
