x,y
46.001,75.7845
45.5315,75.4239
45.2435,75.2039
45.4267,74.9281
45.2013,75.4344
45.1258,75.6611
45.2477,75.4465
45.3974,75.0012
45.5654,74.9508
45.6322,74.8393
45.6586,74.6681
45.7715,74.4314
45.8801,74.3183
46.0014,74.2058
46.1123,74.1169
46.1936,73.9971
46.2765,73.9626
46.2937,74.0074
46.4059,74.1653
46.5362,74.1827
46.6668,74.231
46.7747,74.1686
46.9271,74.0388
46.9941,74.0608
47.0314,73.9944
47.0529,74.0482
47.128,73.9893
47.2017,74.0204
47.2419,73.9878
47.2451,74.0349
47.2354,73.9612
47.1914,73.9438
47.1148,73.9047
47.1176,73.8382
47.0497,73.827
47.0196,74.2599
46.9979,73.7598
46.9574,73.7669
46.8487,73.6774
46.7418,73.6328
46.7041,73.5334
46.6822,73.4003
46.7187,73.3875
46.7345,73.4297
46.7334,73.4666
46.7779,73.4851
46.8268,73.388
46.8695,73.2957
46.8604,73.2353
46.9025,73.2157
46.9153,73.1369
46.9486,73.1344
46.9137,73.0765
46.9027,73.1347
46.8944,73.1029
46.8446,73.0983
46.8715,73.0989
46.8655,73.1297
46.8647,73.1052
46.9094,73.092
46.9088,73.0616
46.934,73.1205
46.9515,73.0835
46.9372,73.5695
46.9408,73.0148
46.9359,72.9658
46.9623,72.8123
46.965,72.7765
47.0359,72.5946
47.08,72.3945
47.2119,72.275
47.3686,72.0407
47.7341,71.6774
48.0805,71.3013
48.8208,70.9828
