x,y
56.3622,40.5616
55.4793,40.302
54.6161,39.9732
53.6938,39.7243
52.8065,39.5727
52.0416,39.3809
51.1793,39.2132
50.3355,39.0781
49.6932,39.0008
49.1186,38.9902
48.5445,39.1066
47.9887,39.1418
47.4175,39.1712
46.7249,39.1944
46.157,39.3048
45.6486,39.4271
45.1478,39.5513
44.7027,39.763
44.2789,39.9791
43.9977,40.2024
43.8084,40.319
43.7838,40.3682
43.8138,40.3011
43.8758,40.2551
43.9604,40.2794
44.0539,40.3627
44.1349,40.2972
44.1518,40.459
44.1455,40.4678
44.1134,40.5646
44.0728,40.6342
43.9704,40.7292
43.8638,40.8237
43.7884,40.9481
43.6927,41.1827
43.6949,41.3631
43.721,41.5904
43.6965,41.8871
43.648,42.2487
43.6078,42.4957
43.6337,42.7802
43.748,43.1915
44.296,44.1232
44.8637,45.232
45.1176,46.5805
45.133,47.7152
44.9721,48.8215
44.8956,49.6943
44.869,50.5678
45.0569,51.4065
45.44,52.5552
45.9916,53.9038
46.5107,55.3007
46.9843,56.7152
47.3899,58.1331
47.6961,59.4588
47.9805,60.6953
48.1524,61.8974
48.3234,62.8163
48.4562,63.6392
48.6606,64.4606
48.843,65.1325
49.109,65.6029
49.3375,66.1378
49.5995,66.6504
49.9336,67.0799
49.956,67.4167
49.943,67.49
49.8956,67.4945
49.8482,67.4079
49.7373,67.182
49.6909,67.0551
49.7409,66.8351
49.8495,66.6054
49.9254,66.4511
50.0647,66.2787
50.3131,66.1727
50.6176,66.0267
50.9017,65.8173
51.255,65.7591
51.7381,65.643
52.4429,65.524
53.6409,65.4926
54.5289,65.4448
55.7264,65.3816
56.9961,65.3199
58.485,65.2486
60.1041,65.1478
61.9001,65.0462
63.8525,64.9517
65.8716,64.712
67.7851,64.5866
69.4332,64.4393
70.9724,64.216
72.3913,63.9292
73.6956,63.7427
74.7275,63.5437
75.5617,63.3436
76.307,63.0719
76.7759,62.9039
77.1019,62.7874
77.1546,62.7443
77.1296,62.7368
76.9553,62.6795
76.7278,62.7112
76.4637,62.592
76.1546,62.4345
75.9134,62.3197
75.5696,62.1024
75.3317,61.8416
75.0193,61.528
74.6462,61.0655
74.3047,60.4808
73.6905,59.7277
73.2656,58.8655
72.6923,57.7676
72.1406,56.5454
71.452,55.1061
70.6136,53.5115
69.9015,52.0469
69.0086,50.367
67.9387,48.5974
66.7882,46.7362
65.5747,44.9073
64.4066,43.1383
63.3918,41.5507
62.4737,40.1421
61.7985,38.9804
61.2967,37.9279
60.9236,37.3357
60.8848,36.9299
60.821,36.7593
60.8194,36.6669
60.8699,36.7422
60.8559,36.8439
60.8846,36.975
60.9008,37.2074
60.9644,37.4266
61.0309,37.6053
61.1403,37.8291
61.2477,38.0069
61.4255,38.242
61.5793,38.388
61.7615,38.4881
61.9789,38.6166
62.1436,38.6776
62.3288,38.7213
62.5456,38.8253
62.8035,38.8335
63.0525,38.8089
63.3647,38.7046
63.7845,38.5848
64.2395,38.4002
64.7942,38.2
65.6834,37.9165
66.6078,37.6529
67.745,37.3769
69.1006,36.9569
70.693,36.5773
72.4659,36.1002
74.2701,35.6603
76.4157,35.2374
78.524,34.8512
80.785,34.4187
82.7338,34.1973
84.9704,33.8855
87.2018,33.5264
89.685,33.1163
92.031,32.7704
94.5174,32.5247
96.9761,32.2548
98.9847,32.1362
