x,y
81.2988,41.698
80.2717,41.4445
79.5873,40.7523
78.2756,40.3279
75.247,40.4469
70.9935,41.0776
64.9969,41.9928
57.7722,42.6398
50.0669,43.6011
45.0533,43.6835
41.7377,43.3395
38.4166,43.0311
35.209,42.6631
32.2259,42.3297
29.4499,42.1662
26.9996,42.0467
24.5196,41.8531
21.7738,41.8551
18.9154,41.8638
15.9981,42.1978
13.1077,42.1417
10.3002,42.4126
7.6554,42.9929
5.46958,43.2441
3.97542,43.7382
3.72555,43.988
4.27433,44.2578
4.75993,44.2808
5.27856,44.425
5.74304,44.3772
6.28971,44.2221
6.64292,44.0939
7.1409,43.7285
7.86804,43.4916
9.39704,42.3895
11.8778,41.0196
15.3476,39.1892
19.962,37.0378
25.3819,34.4649
30.4905,31.657
34.2312,29.0293
37.0269,26.2976
40.2843,23.385
43.7324,20.6234
46.7198,18.0635
49.4846,15.7401
51.9582,13.7613
54.0945,12.1308
55.4404,10.7668
56.2671,9.75162
56.6868,9.03977
56.9942,8.65865
56.9418,8.44493
56.6386,8.5637
56.3596,9.00059
56.2501,9.28072
55.9252,9.90116
55.7824,11.0041
55.8206,11.7864
55.7696,13.111
55.9641,14.6524
56.1867,16.9103
57.3361,18.9482
58.8322,21.6372
61.1194,24.3245
63.6821,27.2146
66.2485,29.6501
68.1605,32.4508
70.0706,34.9327
71.1805,37.1056
72.1953,38.8677
73.3201,40.4749
74.623,41.8272
76.1757,43.1217
79.1278,44.8303
83.781,46.6513
88.7223,48.3069
91.1818,49.9965
92.3138,51.3548
93.2799,52.8078
94.1946,53.8072
94.6738,54.268
94.5539,54.558
94.2484,54.7044
93.9022,54.4952
61.0092,57.1984
60.4827,57.1937
59.6581,56.6651
58.182,56.1344
56.2092,55.0466
54.7452,53.4995
53.827,51.911
52.5943,49.9479
50.3179,47.522
47.5027,44.7852
44.3559,41.9352
41.3484,39.1371
38.5088,36.4889
35.5071,34.005
32.566,32.1554
30.1993,30.5635
28.44,29.2479
27.2558,28.0003
26.461,27.3234
26.0942,26.71
25.9667,26.2878
26.0288,25.987
26.0407,25.9711
26.0893,25.941
26.2089,25.7909
26.0603,26.0586
26.0774,26.405
26.101,26.4496
26.2776,26.4004
26.305,26.9421
26.429,27.0039
26.5477,27.1325
26.7303,27.3904
26.978,27.8085
27.4274,27.9976
29.5637,28.4533
33.5606,28.6409
38.7542,29.1986
44.729,29.9365
51.2443,30.0586
57.2284,29.815
61.6708,29.3077
64.5305,28.8666
67.3751,27.6454
69.584,26.7816
71.6172,26.2093
73.2984,25.8068
74.4607,25.6149
75.4164,25.7121
75.9422,25.9082
76.0914,26.4396
76.0802,26.7947
75.9371,26.8902
75.749,27.218
75.5293,27.8879
75.3947,28.131
75.36,28.4971
75.3742,28.6736
75.5632,28.8472
75.7884,29.0518
76.1642,29.2554
76.6444,29.7022
77.3352,30.563
77.681,31.6946
77.8364,33.3407
77.5184,35.4798
76.1612,37.8163
74.097,40.4419
71.4111,43.4758
67.5886,46.6839
62.5277,50.6784
56.1442,53.7873
52.0664,56.4445
49.594,58.787
47.7765,60.0078
46.471,61.0474
45.8384,61.2464
45.7117,61.1945
45.8723,61.3924
