x,y
17.1391,41.1284
17.2042,41.4423
17.2961,41.562
17.3866,41.6509
17.4488,41.6988
17.5036,41.3952
17.6413,41.3845
17.7151,41.4641
17.7629,41.1517
18.0038,41.2124
18.2046,41.2305
18.5532,41.1074
19.4215,41.0664
20.1028,41.1982
20.7995,41.4211
21.5691,41.5259
22.262,42.1585
23.0107,42.7808
23.4627,43.3156
23.6803,43.6593
23.8242,43.6973
24.0368,43.718
24.6682,43.7074
26.7203,43.7607
28.7573,44.0068
31.2124,44.1588
33.8526,44.2026
36.4853,44.2405
38.9842,44.7992
41.0281,45.2196
42.8016,45.8275
44.0854,46.3717
45.4896,46.7678
47.0027,46.9396
48.5782,47.1218
50.1638,46.9831
51.9141,47.0218
53.5726,46.9847
55.2337,46.9922
56.6058,47.1159
57.8223,47.1244
58.801,47.16
59.7857,47.0721
60.5015,47.2843
61.2618,47.1739
62.0005,46.903
62.7393,46.4366
63.3106,46.204
63.6457,45.7878
64.082,45.4836
64.5351,44.7386
64.9242,43.8275
65.5302,43.2279
66.3406,41.6597
67.046,39.8937
67.9063,38.3998
68.6763,36.5124
69.1887,34.7496
69.7278,33.1844
70.1014,31.4347
70.384,29.7531
70.8097,27.8708
70.9786,26.0751
71.0693,24.3184
71.1532,22.9576
70.9715,21.6817
70.774,20.3104
70.3708,19.161
69.9275,18.1814
69.4685,17.2985
68.8835,16.6381
68.3381,16.0489
67.6939,15.417
67.0927,14.8589
66.4414,14.4286
65.6639,14.0888
64.8863,13.7897
64.1334,13.5104
63.2882,13.1266
62.4347,12.61
61.512,12.2253
60.5204,11.9336
59.4776,11.5355
58.3419,11.1143
57.1612,10.6781
55.9566,10.2878
54.7026,10.0213
53.3466,9.82793
51.966,9.60448
50.6576,9.64947
49.2344,9.66647
47.9548,9.83472
46.6656,10.2571
45.3781,10.6672
44.2758,11.2397
43.1785,11.7252
42.1171,12.3929
41.0847,13.1374
40.0173,14.0761
38.861,15.1896
37.5521,16.5594
36.219,17.8653
34.8471,19.2076
33.502,20.9207
32.0299,22.7371
30.4755,24.7651
29.0967,26.9734
28.3313,28.2937
27.9998,29.2577
27.8807,29.5823
27.6701,29.9132
27.6157,30.173
26.8495,31.3778
26.1438,33.1009
25.1618,34.5474
23.8578,36.6604
22.3838,39.1328
21.1187,41.244
20.222,42.6045
19.7373,43.7308
19.6197,44.4082
19.5841,44.8516
