x,y
46.2236,51.3265
46.1997,51.2971
46.1645,51.3284
46.0686,51.3111
46.0273,51.2504
46.0561,51.1823
46.1135,51.181
46.1226,51.1719
46.232,51.1571
46.3237,51.0949
46.4999,50.9682
46.7166,50.8626
46.9489,50.7276
47.2233,50.4021
47.5821,50.1514
48.0774,49.7139
48.6546,49.17
49.2453,48.6062
50.3741,47.767
51.0988,47.2855
52.0114,46.4781
52.8703,46.0546
53.701,45.5117
54.6313,44.6772
55.4884,43.8852
56.4544,43.1449
57.487,42.3544
58.5944,41.3816
59.7111,40.4567
60.6569,39.5251
61.6426,38.4785
62.6083,37.5995
63.5691,36.9468
64.5339,36.0965
65.4377,35.3828
66.3755,34.6082
67.1024,34.0423
67.7692,33.4212
68.4563,32.9162
69.0586,32.3676
69.4747,31.9656
70.1329,31.4519
70.8264,30.8244
71.5575,30.247
72.2613,29.5181
73.0335,28.7904
73.8208,28.0809
74.7452,27.2317
75.5998,26.7236
76.485,25.9258
77.1558,24.9638
77.7737,24.27
78.2295,23.8499
78.4509,23.6786
78.4814,23.5774
67.9748,47.6847
68.1582,47.3199
68.4028,46.7874
68.6438,46.344
68.8765,45.7249
69.007,45.0485
69.2133,44.4827
69.5163,43.5353
69.7806,42.6727
70.1187,41.7772
70.4945,40.6612
70.8759,39.652
71.2902,38.7437
71.8291,37.7739
72.3594,36.9683
73.015,36.0255
73.4162,35.2802
73.9595,34.5314
74.3508,33.7908
74.758,33.0319
75.2977,32.2872
75.7144,31.6451
76.1362,30.8279
76.6359,30.1106
77.1609,29.281
77.5712,28.494
77.9297,27.7525
78.2853,27.1739
78.5637,26.565
78.7953,26.0831
78.8866,25.7012
78.9553,25.3998
78.9932,25.3016
78.9577,25.2182
78.8987,25.2696
78.8442,25.3461
78.7148,25.4046
78.5597,25.458
78.324,25.6353
78.1162,25.7395
77.8765,25.8848
77.7011,25.9347
77.583,25.9193
77.3946,25.9805
77.1842,26.036
77.0894,26.0199
76.9312,26.1176
76.8022,26.0243
76.558,25.9232
76.2337,25.8667
75.8839,25.7533
75.4033,25.7734
74.8919,25.7931
74.3024,25.7331
73.4683,25.6001
72.3317,25.7816
71.1876,25.7191
69.58,25.8147
67.699,25.8275
65.7084,26.0217
64.0027,26.1321
62.5944,26.4445
61.3681,26.6591
60.1749,26.8185
58.7237,27.1337
57.0015,27.374
55.3619,27.8037
54.0579,28.1086
52.9157,28.4825
51.8958,28.9129
51.0109,29.2526
50.1702,29.6278
49.5413,29.9682
49.0549,30.1133
48.752,30.378
48.4389,30.7322
48.2281,30.9563
48.1056,31.0802
48.0497,31.0895
48.0764,31.2138
48.1411,31.0417
48.2294,30.9961
48.1232,30.9963
