x,y
66.6368,33.9094
67.4412,33.2243
68.1677,32.2182
68.9966,30.8045
69.6061,30.5893
69.8685,31.0684
70.052,30.9968
70.1099,31.1049
70.1011,30.9422
70.2154,31.0179
70.223,30.5097
70.1924,30.6708
70.2205,30.427
70.1637,30.2869
70.112,30.1306
70.1655,30.1634
70.1887,30.2062
70.1449,30.2016
70.0306,30.1741
69.8846,30.5802
69.7629,30.6179
69.6712,30.7065
69.397,30.8691
69.3693,31.0506
69.1939,31.1293
68.9999,31.0993
68.8394,31.3622
68.6925,31.1844
68.5218,31.0214
68.4668,30.9426
68.4439,30.655
68.4638,30.4899
68.4768,30.4218
68.5019,30.1394
68.8014,29.5758
69.2837,29.5659
69.5558,30.0885
