x,y
32.2944,50.3708
31.5302,50.427
31.3026,50.8395
30.9272,51.5949
30.6889,51.8184
30.7721,51.8735
30.3589,52.0642
30.6929,51.9401
30.3936,52.0896
30.5952,51.8829
30.6448,51.6426
30.6083,51.5608
30.0109,51.8335
30.3149,51.8085
30.1448,52.0484
29.6833,52.8004
29.905,53.0749
29.702,53.5486
29.5628,54.1474
29.4832,55.0423
29.2453,55.98
29.5806,56.8563
30.1696,58.3606
30.7436,60.0222
31.5956,61.627
32.4566,63.1206
33.4805,64.9762
34.2877,66.7451
35.0263,68.7275
36.7233,75.3337
37.1466,74.7673
37.2054,74.5482
37.3687,74.3351
37.3479,74.1317
37.7165,73.7172
38.0335,73.3291
38.3121,73.1219
57.9091,70.7805
60.0903,70.569
61.8499,70.4635
63.1056,70.3798
64.0682,70.1151
64.5382,69.9566
64.6654,69.7047
64.7727,69.531
63.3588,68.573
62.6577,68.1223
61.8333,67.5205
60.781,66.571
59.9346,65.3035
58.8803,63.7562
56.8227,59.3748
55.6478,57.1429
55.3527,54.8038
54.7683,52.673
54.2377,50.3252
53.9504,48.8082
53.9493,47.3271
53.9567,46.1359
53.5493,45.3946
53.8425,44.5066
53.9664,43.9301
53.9195,43.5852
53.9425,43.398
53.9932,43.3703
54.1467,43.6076
54.3428,43.8292
54.5352,44.0043
54.7287,44.2338
55.0849,44.6353
55.4797,44.6346
56.8269,44.9692
57.6676,45.0412
59.0684,44.9211
60.4249,45.2697
61.9443,45.399
63.3961,45.3994
64.9789,45.1669
66.8033,45.102
69.0295,44.9309
70.5649,44.6127
71.9681,44.62
73.1481,44.348
74.0331,43.8242
74.9202,43.8658
75.497,44.1708
76.2259,44.1846
77.6586,44.1182
78.3925,44.0735
78.706,43.7279
78.939,43.3354
78.9684,43.6947
79.2401,42.7327
79.6459,42.256
80.4176,41.7733
81.1257,40.9964
81.7689,40.2892
83.2455,39.8758
