x,y
32.4792,53.542
32.1154,53.6585
32.1262,53.9609
31.807,54.1339
31.5872,54.0091
31.646,53.6966
31.548,53.5436
31.5734,53.2407
31.7162,52.8303
31.8398,52.7198
31.6363,52.7267
31.8234,52.5492
31.9741,52.4756
31.7397,52.7313
32.4279,52.5599
32.8553,52.6202
33.2323,52.6172
34.0411,52.4135
35.4313,52.2738
36.8125,52.1886
38.4133,51.8391
40.1221,51.4783
42.3902,51.2079
44.4376,50.9136
46.3539,50.9182
47.4934,50.9597
48.7754,50.9784
50.187,50.9265
50.7977,50.9896
50.868,51.1413
50.8895,51.4559
50.7986,52.0645
50.8578,52.5112
80.6982,74.0541
82.4724,73.5962
83.686,73.2178
85.0155,72.7138
85.676,72.1881
67.6616,34.3651
67.9639,34.3431
67.9903,34.3875
67.876,34.8495
67.958,35.2477
68.1633,35.4361
68.1546,35.6268
68.3426,35.6134
68.0926,35.3498
67.7504,35.3286
67.8133,35.2091
67.9357,35.0983
68.3662,35.2106
68.4677,35.263
68.4146,35.3704
68.411,35.4184
68.3505,35.5488
68.529,35.7906
68.5123,35.8414
68.4279,35.8937
68.4483,35.7603
67.9994,35.8265
67.9728,35.8092
67.8138,35.9158
68.0559,35.9638
68.2021,36.0155
68.2381,36.0487
68.221,36.2697
68.3752,36.3176
68.4748,36.349
68.5972,36.4835
68.6548,36.474
68.6486,36.4729
68.5968,36.3789
68.5958,36.2805
68.5284,36.1437
68.4416,36.0996
68.4896,36.037
68.5425,35.9342
68.5694,35.8536
68.6722,35.824
68.5659,35.8013
68.8043,35.849
69.0819,35.7875
69.7532,36.0035
70.3369,36.2074
70.4392,36.8193
71.0683,37.0997
72.0189,37.4321
75.9693,35.4555
75.8158,35.2013
75.7214,34.9692
75.8621,35.0228
75.7245,35.1665
75.6878,35.2393
75.6998,35.36
75.53,35.5147
75.5832,35.7468
75.8518,36.1364
75.6374,36.4517
76.0278,36.9982
76.5034,37.4612
76.7716,38.0283
76.88,38.6623
76.9407,39.3141
76.9377,40.1152
77.4772,41.3429
77.9707,42.5138
78.6036,43.8015
79.0853,45.2884
79.3966,46.7104
79.9279,48.555
80.379,50.8983
49.2032,61.2653
48.8626,59.0567
48.2659,56.7218
47.7473,54.7329
47.6005,52.4311
47.3801,50.5007
46.9055,48.7315
46.1288,47.0275
46.1508,46.0115
46.0996,44.8565
45.9944,44.089
45.8146,43.5477
45.5714,43.3123
45.6253,43.1773
45.5682,43.0934
45.4718,43.4491
45.2774,43.8743
45.2595,44.6583
44.9343,45.2941
44.7156,45.9685
44.4572,46.7847
43.984,47.3604
42.2236,48.1545
40.7836,48.7705
38.8759,49.2491
36.4923,49.788
33.5325,50.5231
30.3269,50.9249
27.3599,51.5142
24.2623,51.9165
20.9497,52.5
17.5966,52.7055
11.0516,52.9404
