x,y
48.9153,38.2993
47.9345,38.9922
46.945,39.4734
45.8223,39.876
44.665,40.0252
43.4495,40.2568
42.049,40.5071
40.6211,40.7386
39.0537,40.7278
37.5239,40.671
36.1135,40.4345
34.9779,40.1661
34.0489,39.8187
33.2602,39.5329
32.6883,39.3783
32.0722,39.0004
31.5428,38.7068
31.0447,38.3288
30.6036,37.81
30.0865,37.403
29.6803,36.7774
29.2337,36.0961
28.7562,35.3934
28.2184,34.6419
27.7503,33.7668
27.3055,33.0554
26.7856,32.1513
26.297,31.2408
25.6957,30.6072
25.2121,29.6933
24.7224,28.6142
24.3555,27.4799
23.9708,26.0728
23.6775,24.6354
23.4454,23.4467
23.4042,22.3587
23.5604,21.2923
23.6953,20.2289
24.0128,19.2427
24.4994,18.2703
25.1106,17.4249
25.8577,16.3867
26.6688,15.3704
27.551,14.4165
28.6623,13.2561
29.8755,12.1374
31.25,11.0265
32.8356,9.87168
34.5448,8.78487
36.3036,7.79007
38.123,7.00068
39.955,6.29791
41.8065,5.78522
43.6477,5.17429
45.4863,4.85501
47.2007,4.55496
49.1005,4.34167
50.8622,4.69569
52.6177,4.94647
54.4974,5.24131
56.5083,5.66847
58.4674,6.21975
60.3749,6.82287
61.9144,7.52816
63.4831,8.01452
64.9241,8.84676
66.0546,10.2106
67.3755,11.3889
68.6403,13.0503
69.6967,14.8639
70.3971,17.0269
71.0647,18.956
71.2597,20.9977
71.1124,22.5382
70.7609,23.4655
70.2974,24.0202
69.5972,24.5343
68.0778,25.7032
66.4066,27.0327
64.6568,28.4916
62.7856,29.7924
60.7961,31.2201
58.7492,32.6642
56.6644,34.1837
54.7937,35.4282
52.9252,36.6477
51.1005,37.8323
49.7816,38.8523
48.9555,39.3569
48.7509,39.5359
48.6753,39.6774
48.7807,39.7945
48.9756,39.8215
49.2099,39.7061
49.5017,39.462
49.7789,39.3027
49.8882,39.1947
49.9813,39.1438
49.9751,39.0286
50.0839,38.8879
