x,y
77.7093,34.6791
78.1707,35.0143
78.5292,35.3547
79.0007,35.7027
79.364,36.1589
79.8131,36.8099
80.2819,37.5766
80.6153,38.8428
80.8249,39.9263
80.9275,41.0851
81.0677,42.4534
81.3291,43.8473
81.3512,45.824
81.3776,47.6287
81.2127,49.5311
80.7654,50.963
80.1378,53.1552
79.5043,55.17
78.5245,56.675
77.4765,57.7833
76.119,59.1789
74.6651,61.1998
72.9961,62.3292
70.9596,63.2609
68.8614,63.9848
66.6467,65.0319
64.6396,65.9407
62.5594,66.3982
60.4869,66.7869
58.2949,66.965
56.263,66.7905
54.1267,66.1979
52.0059,66.0021
49.9513,65.6121
48.2597,64.3168
46.7573,63.5051
45.5903,62.223
44.4407,60.6149
43.8755,59.1898
43.3435,57.3054
43.01,55.0413
42.7209,52.8534
42.7777,50.3182
43.0801,47.7132
43.9758,45.0322
45.4565,42.5666
47.1251,40.73
48.9363,39.334
50.7514,38.4852
52.9565,37.7701
55.5968,37.5708
58.541,37.5694
61.3617,37.9116
63.8819,38.6797
65.9206,39.7652
67.8642,40.5892
69.2147,41.6262
70.4206,42.5503
71.3762,43.3627
72.2326,44.6517
73.287,45.8749
74.2194,46.9322
74.552,47.8247
74.3993,47.9826
74.1554,48.0429
74.1966,47.7335
74.0761,47.5545
74.0218,47.2995
74.057,47.2405
74.1649,47.2868
74.3303,46.6428
74.7818,46.8214
76.0372,47.2798
78.1211,48.2726
80.5186,49.1765
83.5057,50.3226
120.037,82.0321
119.689,81.4212
119.615,81.9858
119.416,81.734
118.968,81.4776
118.424,81.4478
117.639,81.2237
116.507,80.9692
115.26,80.5682
113.866,80.0579
112.352,79.8606
110.768,79.2177
109.226,78.4524
107.493,77.0672
105.901,76.1328
104.399,75.0874
102.858,73.8626
101.356,72.9935
99.8148,71.8576
98.0658,69.9696
96.7611,68.4519
95.6253,66.8253
94.6276,65.0233
93.4346,63.1554
92.6896,61.0218
91.7467,59.8183
90.7955,57.9442
89.6292,56.6822
88.3746,55.4371
86.8451,54.087
85.1187,52.5448
82.9509,51.4571
80.4702,50.618
77.651,49.7202
74.2531,47.5424
70.4519,45.0039
66.9171,42.1544
63.7253,40.3134
61.1245,38.951
58.7498,38.0297
56.8482,36.9309
54.8965,35.9261
53.0918,35.2416
51.3138,34.7587
49.95,33.6915
48.6793,33.3365
48.1366,32.3201
47.5672,31.8869
47.1078,31.7701
46.8874,31.7037
46.9352,31.6351
47.0924,31.6158
47.313,31.5508
47.4145,31.9222
47.5458,31.7934
47.8621,31.9232
