x,y
90.7482,77.1689
90.1428,77.1035
89.9451,77.5344
89.1927,78.6546
88.9479,78.9331
88.6174,78.7205
88.5129,78.573
88.3211,78.447
87.9542,77.6597
87.4192,77.2084
86.6577,76.7479
85.7121,76.4804
84.7589,75.8148
83.4897,75.0148
82.3762,74.1584
81.1643,73.3423
79.9508,72.4017
78.6658,71.1989
76.9572,69.6832
75.3461,68.7914
73.3434,66.9975
71.4297,64.879
69.1543,63.4161
67.0958,61.4287
65.3265,59.0495
63.6958,56.9992
62.0863,55.3163
60.5688,53.6037
59.1424,51.7051
57.519,50.3956
56.0063,48.7942
54.456,47.3705
52.9904,45.7964
51.5595,44.3686
50.0183,43.2163
48.5882,41.7509
46.9587,40.1546
45.3668,38.7644
43.8936,37.5645
42.8267,36.3686
41.877,35.5776
41.2437,35.105
40.9045,34.5572
40.8787,34.3403
40.9062,34.2164
41.063,34.3665
41.3331,34.4408
41.601,34.5621
41.9418,34.673
35.2535,24.6119
34.7686,24.2124
34.2258,23.9105
33.5582,23.7379
32.9342,23.3551
32.1694,23.0065
31.7458,21.9038
31.0822,22.8703
30.8514,23.3597
30.6651,23.7502
30.7052,23.7159
30.8677,23.5804
30.8665,23.5275
31.0014,23.1935
31.1855,22.7382
31.2793,22.5273
31.4299,22.2934
31.6034,22.1657
31.8679,22.0281
32.4026,21.2727
