x,y
28.9013,71.234
29.4583,70.9305
30.2863,70.4307
31.2204,69.8388
32.2781,69.2291
33.588,68.8169
35.1104,68.2541
37.1303,67.7657
39.3139,67.6316
41.6203,67.1605
44.24,66.6679
46.8274,66.3854
49.7225,66.1068
52.698,65.7729
56.1129,65.488
59.4702,65.6283
63.3969,65.2565
67.6761,63.9019
71.3487,63.3438
75.2141,62.6695
79.6105,62.1531
83.8716,60.852
87.5626,60.0805
90.8199,58.8851
93.4399,57.5224
95.47,56.7615
96.6136,56.2849
97.3237,55.9957
97.3282,55.8805
97.1822,55.8284
97.1725,56.0064
97.0907,56.1493
97.0143,56.2223
97.0909,56.2047
97.0424,56.2448
97.1138,56.2387
97.3629,56.2256
66.5478,66.6767
65.7832,66.1998
64.8543,65.7577
63.9739,64.8308
63.2596,64.3631
62.8736,64.0932
62.7404,63.7034
62.2265,63.1676
61.7043,62.1897
60.6763,61.0899
59.7982,59.7302
58.5344,58.1268
57.1822,55.876
55.6506,53.9632
54.0049,50.6588
52.1818,47.6367
50.6482,44.5294
49.2533,41.864
47.4262,39.6832
45.8001,36.879
44.3918,34.6072
43.2,33.1844
42.397,31.5582
41.8304,30.2673
41.0237,29.6114
40.4873,29.02
40.1472,28.3663
39.8612,27.7801
39.7135,27.5457
39.6026,27.5909
39.4004,27.9914
39.3927,27.85
39.475,27.8954
39.391,28.2655
39.468,28.2483
39.6758,28.2187
39.5777,28.7801
39.6704,28.7486
39.7941,28.9226
39.9432,29.0046
39.9863,29.1293
40.3694,28.996
40.5625,29.035
40.7953,28.7948
41.1101,28.5053
41.3129,28.5935
41.8791,27.8217
41.6476,27.7348
41.3695,27.399
41.553,26.9944
41.6156,27.6667
41.5458,28.0172
41.5843,28.0396
