x,y
70.1664,76.3072
69.8145,77.1363
69.7144,78.1366
69.9043,79.1374
70.1107,80.0594
70.259,81.0166
70.4125,81.7301
70.0102,82.2479
69.3414,82.5685
68.8398,82.6354
68.6658,82.7239
68.4745,82.8906
68.2002,83.0313
68.1435,83.1771
68.2635,83.162
68.4642,83.1724
68.7634,82.937
69.1768,82.498
69.4992,82.531
69.6743,82.8614
69.8725,82.7873
66.2792,80.0312
65.3405,79.2952
64.0811,78.1747
62.595,77.0769
60.5762,75.7912
58.4428,74.3222
56.744,72.7014
55.2254,71.0538
53.3806,69.2902
49.285,64.3593
47.3256,63.1036
45.1896,62.2812
43.175,61.3018
41.3176,59.7476
39.3089,58.6736
37.8447,57.574
36.7473,56.5478
36.3851,55.635
35.7527,55.078
35.4479,54.5517
35.5452,54.0814
35.5208,53.8926
35.7366,53.7312
36.0041,53.6416
36.4469,53.4783
37.0208,53.4492
37.9471,53.1309
39.0765,52.8918
40.5519,52.4842
42.0402,52.21
44.2375,51.7787
46.3573,51.2396
48.4819,50.7751
50.253,50.3779
52.9953,49.9478
55.8129,49.4111
57.9883,49.0179
60.0721,48.626
62.5153,48.1242
64.8518,47.452
66.8166,46.8068
68.4029,46.4985
69.7045,47.0528
71.0591,46.2204
72.1244,46.1392
72.9896,46.4657
73.7827,46.2213
74.3159,47.1721
74.8373,46.9929
75.2686,47.5655
75.5101,47.8627
75.4917,48.2993
75.3261,49.033
75.3568,49.9342
74.9867,50.9929
74.5874,51.7271
74.5825,52.6085
74.3595,53.4558
74.1833,54.0631
74.0055,55.0268
73.6165,56.646
73.3411,57.9665
72.6866,59.7398
72.0173,61.5249
70.0866,69.7244
69.8678,70.115
69.5683,70.5788
69.7226,70.6813
69.6109,70.6766
69.0868,71.5113
67.5997,72.5927
66.1471,74.4202
65.2465,75.9021
64.6861,78.6592
64.5977,79.7941
64.6007,81.0419
64.4445,81.6339
64.4222,81.9421
64.3827,82.0312
62.9128,85.1717
63.0747,85.4915
63.1054,85.7339
63.0195,85.8501
62.9833,86.0215
63.0695,86.0652
63.0922,85.7698
63.2418,85.6325
63.3549,85.4503
63.4933,85.6519
63.5144,85.7151
63.5605,85.5907
63.6812,85.247
63.7886,85.2979
63.6982,85.2623
63.86,85.0482
64.1093,84.7265
64.3679,84.4123
65.1148,84.1734
66.0413,83.8319
67.0705,83.171
68.5556,82.1691
