x,y
91.6898,70.8619
91.1234,70.9348
90.6718,70.9264
90.2466,70.5774
89.8566,70.2348
89.4895,70.029
89.0251,69.7133
88.6896,69.4744
88.4138,69.0697
88.2945,68.6129
88.2341,68.3407
88.0554,68.0476
87.9542,67.9013
87.9827,67.8962
87.9737,67.9623
87.9188,67.9114
87.7859,67.8836
87.6377,67.7756
87.5294,67.728
87.3625,67.4642
87.2633,67.2752
87.1299,67.1833
87.0968,67.0339
87.0085,67.1655
86.949,67.3089
86.7608,67.3691
86.5427,67.4821
86.2999,67.5582
86.0046,67.6394
85.5728,67.7377
84.6165,67.7868
83.492,68.0885
82.3111,68.2192
81.046,68.2312
79.5668,68.2685
77.9368,68.3114
76.0101,68.3765
73.7745,68.0561
71.2151,67.893
69.0148,67.8506
67.1797,67.9207
65.1338,68.1153
62.9852,68.1801
60.9464,68.0636
58.8254,67.9478
56.7378,67.8341
54.386,67.5708
52.13,67.2558
49.7176,66.9388
47.2606,66.6474
45.0084,66.1715
43.0282,65.7686
41.3311,65.3753
39.8778,64.6772
38.5889,64.2478
37.3261,63.8924
36.1554,63.4714
35.0206,63.2172
33.9005,62.8546
32.8696,62.5877
31.8873,62.3428
31.0134,62.0096
30.0935,61.7483
29.3907,61.5624
28.7521,61.3702
28.121,61.1894
27.3854,61.0283
26.3588,61.0014
25.1599,61.0567
23.9386,61.2791
22.7781,61.3902
21.6437,61.4685
20.7006,61.506
19.8651,61.5161
19.3379,61.5595
19.1095,61.5495
19.2269,61.5216
19.381,61.4336
19.5455,61.3646
19.7573,61.3535
19.8775,61.3109
20.0005,61.2512
20.1308,61.2259
20.2737,61.1444
20.5072,61.0524
20.8041,60.9338
21.1324,60.7401
21.4148,60.5882
21.8063,60.2899
22.4469,59.8439
22.9097,59.3917
23.6398,58.8972
24.4669,58.2584
25.4632,57.5268
26.5985,56.7325
27.6711,55.9447
28.6316,55.0858
29.718,54.1568
30.7912,53.1485
31.9592,52.0527
33.1656,50.79
34.4677,49.5146
35.9166,48.0824
37.3205,46.6959
38.719,45.4316
40.0572,44.2404
41.2059,43.0336
42.3643,41.5514
43.4674,40.3892
44.6,39.199
45.7983,37.8486
47.0403,36.6711
48.3058,35.3518
49.4969,34.1274
50.7135,32.8417
51.9208,31.5317
53.0642,30.3213
54.2529,28.9752
55.313,27.7957
56.4342,26.4778
57.5987,25.3068
58.716,24.0461
59.8558,22.9263
61.0644,21.8222
62.2439,20.7424
63.3976,19.7027
64.3787,18.6606
65.381,17.8037
66.3821,16.7791
67.2269,15.9079
68.1691,15.1811
68.9919,14.4253
69.8376,13.8714
70.5942,13.3084
71.2776,12.8085
72.0667,12.2589
72.6427,11.855
73.1478,11.6249
73.6856,11.5138
74.0302,11.5852
74.276,11.488
74.4265,11.3632
74.4147,11.5354
74.2166,11.8693
74.1753,12.2164
74.1735,12.4385
74.2341,12.6987
74.3017,13.0518
74.4621,13.4352
74.5685,14.027
74.6117,14.9371
74.5183,15.8818
74.3879,16.6213
74.3583,17.3974
74.4478,18.466
74.5894,19.5496
74.6966,20.6992
74.8535,21.8194
74.9723,23.1115
75.1865,24.4391
75.4025,25.9485
75.7837,27.6283
76.0525,29.1124
76.4136,30.8773
76.7792,32.6619
77.2059,34.6143
77.6623,36.4881
78.051,38.6776
78.306,40.7161
78.4899,43.0078
78.6194,45.2325
78.8789,47.3232
78.9376,49.824
79.2302,51.8457
79.3901,54.1087
79.5773,56.2467
79.8039,58.3871
79.9862,60.5036
80.2194,62.629
80.3656,64.2924
80.4913,66.0975
80.5609,66.9914
80.7666,67.7581
80.9459,69.0306
81.0592,69.1365
81.1382,69.0902
81.1792,69.0156
81.1148,68.792
81.0671,68.6912
81.0292,68.568
80.928,68.5233
80.8742,67.6946
80.7447,67.593
80.6736,67.4133
80.6565,67.3629
80.5489,67.4064
80.4347,67.2842
80.3032,67.1352
80.1891,67.0191
80.1474,66.92
80.1447,66.7982
80.1156,66.57
79.9788,66.3047
79.92,65.9507
79.9523,65.4527
79.9035,64.8085
79.901,64.3414
79.8307,63.6032
79.7456,62.7442
79.8677,61.6988
80.0739,60.5298
80.296,59.0529
80.6345,57.2098
81.1859,55.0877
81.9421,52.5157
82.7968,49.4526
83.7922,46.2763
84.776,42.6837
85.9365,38.4918
87.1695,34.0846
88.3468,29.0843
89.7419,24.0124
91.2817,18.3975
93.0157,12.3284
