x,y
47.3763,35.8482
47.2234,36.1617
47.453,36.2074
47.5795,36.4181
47.6707,36.6183
47.5653,36.9261
47.6086,37.1585
47.6053,37.0802
47.6565,37.1315
47.6064,37.1382
47.6304,37.2014
47.6603,37.093
47.673,37.1501
47.7298,37.2082
47.743,37.6707
47.9321,37.7214
48.1473,37.8392
48.5416,38.1162
49.0161,38.6182
49.3451,39.2066
49.6428,39.8107
50.1142,40.5669
50.4489,41.4406
50.9389,42.0763
51.2933,42.781
51.9324,43.2454
52.6,44.2667
53.2275,45.2109
54.0161,46.0456
54.915,46.9718
55.8202,47.894
56.5547,48.9109
57.4353,49.7396
58.2165,50.4452
59.1165,51.4618
59.896,52.2681
60.7099,53.29
61.6057,54.2122
62.5718,55.1524
63.4595,56.2655
64.5265,57.0359
65.5669,57.9736
66.645,58.6053
67.5291,59.4261
68.5056,60.0592
69.1897,60.8397
69.9548,61.6316
70.614,62.3462
71.2926,62.9641
71.9829,63.4786
72.6149,63.9888
73.3412,64.5071
74.082,64.9087
74.9322,65.3801
75.8081,65.688
76.6766,65.8826
77.6232,65.9787
78.3627,65.9858
79.3147,65.7847
80.0815,65.6346
80.9015,65.3569
81.716,64.9784
82.5874,64.5944
83.4754,64.0439
84.5044,63.4206
85.5542,62.5848
86.5753,61.8359
87.6643,60.4962
88.6585,59.7063
89.7639,58.3104
90.7972,57.3503
91.8258,56.0739
92.7582,54.5611
93.6153,53.4345
94.2335,52.105
94.7017,50.8816
95.0214,49.8192
95.1393,48.8248
95.326,47.5665
95.3053,46.4134
95.1776,45.2935
95.0418,43.9934
94.671,42.7958
94.2252,41.7502
93.6326,40.6989
93.0519,39.6172
92.3569,38.8064
91.492,38.0791
90.471,37.4872
89.3721,36.9225
88.0563,36.4284
86.6608,35.9652
85.1893,35.6632
83.594,35.4509
81.8742,35.3572
80.099,35.4543
78.2823,35.6619
76.1706,36.1501
74.061,36.8233
71.924,37.5943
69.4412,38.4608
67.0753,39.4497
64.5056,40.6547
62.3805,41.7954
60.1744,43.4349
58.2339,44.9495
56.6378,46.4441
55.3795,47.7115
54.2964,49.0134
53.3739,50.0652
52.7631,51.2123
52.2019,52.1083
51.908,52.7138
51.7213,53.1963
51.6753,53.6456
51.7609,53.6994
51.8591,53.6653
52.0063,53.5803
52.1909,53.3768
52.3769,53.0784
52.6326,52.8271
52.8997,52.4833
53.4945,51.6448
53.8766,51.3901
54.1636,50.8145
54.565,50.0579
55.0931,49.1302
55.452,48.0673
55.9171,47.0715
56.3549,45.9846
56.7162,44.7682
57.2849,43.5309
57.7926,42.4088
58.4475,40.913
59.0645,39.5514
59.7693,37.9943
60.4474,36.2794
61.1772,34.5829
61.6995,33.1724
62.3748,31.5417
62.9372,29.8848
63.5827,28.3266
64.2696,26.6366
64.6839,24.9879
65.5276,23.7563
66.0492,22.33
66.4299,21.0705
66.7646,19.9169
67.0517,18.8353
67.3018,17.791
67.3019,16.8431
67.8605,15.9855
68.0319,15.1736
68.2333,14.5563
68.6035,13.9472
68.7343,13.4449
68.9027,12.9987
69.1662,12.4339
69.4126,12.008
69.6283,11.4127
69.8396,11.0171
70.0173,10.6969
70.1301,10.3651
70.3077,10.0216
70.3611,9.92746
70.1461,9.63324
70.4387,9.61823
70.4439,9.63816
70.4433,9.66431
70.4753,9.78933
70.3901,9.7801
70.4814,9.64483
70.4342,9.73476
