x,y
70.2191,28.7756
70.2012,28.9761
70.173,29.1292
70.028,29.3182
69.7554,29.4729
69.2998,29.7285
68.8318,29.9284
68.3569,30.0661
67.8019,30.4458
66.7881,31.2389
65.8895,31.9972
65.138,32.3971
64.2849,33.0417
63.1135,34.0555
61.5979,35.1995
59.8569,36.416
58.3868,37.7023
57.5826,38.453
56.9528,39.0384
56.3097,39.91
55.727,40.4588
55.2112,40.8391
54.6578,41.1006
54.2328,41.2449
53.8099,41.1923
53.2371,41.3282
52.1563,41.534
51.0252,41.665
49.4635,41.8466
47.894,41.9675
46.2763,41.9661
44.5687,41.8755
42.718,42.1835
40.8465,42.312
38.7612,42.5058
36.7037,42.7225
34.4231,42.9219
32.2206,42.9293
30.3214,43.0146
28.5865,42.942
27.0383,42.8281
25.6486,42.5792
24.4047,42.201
23.1801,41.9044
22.1564,41.5521
21.2689,41.0499
20.4913,40.2407
19.8532,39.27
19.1178,38.4905
18.6385,37.838
18.1355,36.4639
17.8611,35.1129
17.6287,33.8112
17.5184,32.5889
17.5447,30.8534
17.7044,29.0639
17.8352,27.4088
18.2468,25.3739
18.6593,23.1827
19.2621,21.267
19.8207,19.35
20.7217,17.0821
21.325,15.6081
22.1896,13.6452
23.2605,11.5712
24.0794,10.0131
24.8998,8.56098
25.7276,7.19858
26.7445,5.87684
27.7881,4.44192
28.8464,3.35492
29.9584,2.29831
31.228,1.39656
32.4426,0.715526
33.8262,0.0465755
35.441,-0.550728
37.046,-1.1326
38.9713,-1.97672
40.8609,-2.52685
42.6485,-2.75117
44.4016,-2.75128
46.2989,-2.85588
48.4497,-3.08931
50.2533,-3.06789
52.0584,-3.02393
53.7969,-2.81292
55.5608,-2.43436
57.2728,-2.21169
59.147,-1.93737
61.1017,-1.63957
63.0054,-1.03591
64.9828,-0.522651
66.93,0.026565
68.4979,0.973485
70.2159,1.68102
71.64,3.04023
73.0442,4.36389
74.1787,5.83805
75.4043,7.43719
76.3859,9.15271
77.5021,10.6376
78.3148,12.549
78.9329,14.3019
79.539,15.9109
79.7453,18.0184
79.8169,19.893
79.4253,21.9472
78.8717,24.1134
77.9832,26.4787
76.8131,28.7008
75.2982,31.1585
73.7759,33.6025
72.144,35.9744
70.5117,37.7933
68.9009,39.9171
67.5203,41.7266
66.3532,43.0882
65.5461,44.2282
65.134,45.0224
64.7074,45.795
64.552,46.9587
64.3745,47.1624
64.3804,47.1488
64.5056,46.7998
64.6824,46.4003
