x,y
76.0015,61.6032
75.8955,61.1538
75.7909,60.7943
75.863,60.2099
75.8983,60.0649
75.6626,59.3932
75.4607,58.9762
75.34,58.7121
75.3064,58.4416
75.1439,58.4915
75.0047,59.0004
74.6343,58.7533
74.3422,58.9075
73.9031,59.0982
73.6403,59.3484
73.1749,59.446
72.6308,59.5471
72.016,59.4407
71.5258,59.6129
71.1719,59.7479
70.4102,59.698
69.8052,60.0102
69.1708,60.1526
68.4603,59.9517
67.4624,59.5736
66.5132,59.203
65.6297,58.5502
64.8834,57.5718
64.0689,56.6501
62.9836,55.8366
61.8371,55.1668
60.9814,54.5865
59.9647,53.8392
59.1834,53.1938
57.9671,52.6801
56.5948,52.2469
55.3138,51.8207
53.6524,51.4994
51.8459,51.1432
49.8492,51.0212
47.8193,50.7273
45.7431,50.3822
43.8641,49.8051
42.0705,49.1847
40.4585,48.4873
39.0705,47.8588
38.003,47.1955
36.9783,46.6505
36.1141,46.0355
35.4547,45.8285
34.9447,45.481
34.5952,45.2192
34.3956,45.0962
34.311,45.1083
34.2733,45.1796
34.2622,45.2884
34.2675,45.4242
34.2961,45.5533
34.3047,45.7574
34.3572,46.005
34.3867,46.1869
34.471,46.3267
34.5494,46.3669
34.6285,46.6139
34.7606,46.3369
34.9909,46.1677
35.3027,46.0904
35.6689,45.7856
36.0217,45.1463
36.4607,44.6
36.826,44.1069
37.2174,43.5227
37.6701,42.8102
38.0266,42.1169
38.3584,41.2663
38.9238,39.9839
39.4417,38.7433
40.0998,36.9495
40.9614,35.2814
41.8933,33.309
42.665,31.4407
43.5069,29.3484
44.3044,27.2648
44.9964,25.2809
45.7072,23.1374
46.1753,21.1903
46.6997,19.1801
47.1665,17.1617
47.6929,15.8135
48.2113,14.1184
48.8236,12.4378
49.4676,11.084
49.9613,9.87645
50.504,8.73174
51.0328,7.51443
51.3969,6.48172
51.7369,5.61228
52.0727,4.53319
52.3282,3.64722
52.6496,2.80131
52.8025,2.09252
52.905,1.59371
53.0047,0.678057
53.1274,-0.0726801
53.2371,-1.05517
53.407,-1.84067
53.6351,-3.06457
53.7346,-4.0549
53.8059,-4.80918
53.7833,-5.50059
53.7183,-5.8054
53.6488,-6.302
53.6362,-6.72877
53.5478,-6.99677
53.5332,-7.2033
53.4248,-7.1536
53.3676,-7.32163
53.2325,-7.23691
53.0104,-6.92022
52.8569,-6.18141
52.7973,-6.15162
52.6764,-5.7369
52.5482,-5.39411
52.5508,-4.84443
52.5516,-4.43001
52.5652,-4.32628
52.5883,-3.74058
52.6284,-3.59305
52.6338,-3.2622
52.6961,-3.03908
52.7232,-3.39477
52.7784,-3.47302
52.8652,-3.23669
52.9673,-3.23547
53.0709,-3.31408
53.2573,-3.37909
53.5143,-3.44694
53.8259,-3.52094
54.151,-3.50459
54.4522,-3.42552
54.8093,-3.23826
55.3769,-3.03883
56.1537,-3.00868
57.0539,-2.82722
58.1738,-2.71178
59.3602,-2.35395
60.5815,-1.99681
61.853,-1.40924
63.0882,-0.785974
64.1974,-0.183776
65.2466,0.430765
66.1999,0.893372
67.3623,1.13411
69.0453,0.973814
71.3549,0.714136
73.8144,0.514871
76.0241,0.735289
78.2866,0.728519
80.5029,0.844559
82.65,1.1043
84.4251,1.6473
85.6075,2.01993
86.4277,2.31249
87.1396,2.54769
87.5729,2.44199
87.9322,2.38582
88.1845,2.39419
88.4393,2.31272
88.5594,2.2669
88.6651,2.05289
88.5853,1.9686
88.5548,1.90265
88.493,1.90561
88.4292,1.95732
88.3055,1.74824
88.1853,1.83155
88.1359,1.71471
88.0348,1.63612
88.0274,1.56937
88.0275,1.53738
87.9811,1.51275
87.8738,1.53433
87.7648,1.59663
87.6,1.70383
87.3841,1.90772
87.1362,2.12418
86.8993,2.38105
86.5642,2.71667
86.2138,3.11254
85.9144,3.44089
85.6691,3.7249
85.4197,3.9739
85.232,4.29272
85.0288,4.5945
84.8572,4.91937
84.6942,5.19513
84.4844,5.44886
84.332,5.57172
84.2113,5.84713
84.1149,6.12667
83.9892,6.43866
83.839,6.84943
83.6715,7.2481
83.5593,7.60418
83.4879,8.0164
83.5029,8.50359
83.3983,9.20326
83.3013,9.91552
83.3028,10.6503
83.2672,11.45
83.2109,12.2301
83.1023,13.066
83.0158,13.7643
82.9789,14.4783
83.0145,15.1555
82.9331,15.8709
82.917,16.5224
82.8502,17.2594
82.7675,18.0766
82.3518,19.1843
81.8483,20.6743
81.3781,22.3377
80.6395,23.9565
79.193,26.8292
78.514,29.3266
78.0089,31.9982
78.0106,34.3844
78.0817,36.3204
77.8975,37.7985
77.3081,38.949
75.85,40.5531
74.3873,42.5868
74.204,44.5602
73.7102,46.795
73.752,48.5777
73.9184,50.1993
73.9765,51.3001
73.8885,51.8669
73.5976,52.1888
73.3105,52.3538
72.6435,53.1245
72.1337,54.0537
71.7641,55.1538
71.3463,56.2149
71.0913,57.339
70.9583,58.7507
70.6677,60.5099
69.9929,62.5401
69.6408,63.943
69.2963,65.5452
68.9613,66.9691
68.8527,67.8135
68.5587,68.3892
68.5081,68.8039
68.4602,68.7079
