x,y
68.3721,37.3003
67.9098,37.9841
67.1691,38.4738
66.1492,38.6422
64.6026,38.9568
62.9494,39.3332
62.1826,39.123
60.97,39.1071
59.7716,38.9936
58.661,38.5787
57.1782,37.6601
55.6461,36.5015
53.6171,34.8881
51.354,32.9097
49.1874,30.6499
47.2466,28.6259
45.701,25.9822
44.6191,23.3739
44.0743,21.131
44.0077,18.7706
44.2181,17.0738
44.7443,15.3495
45.4298,14.1416
46.1589,13.0421
47.0835,12.0417
48.1927,11.19
49.54,10.2003
51.0749,9.18075
52.9617,8.16522
55.1139,7.17883
57.7107,5.55561
59.8311,4.43104
62.5244,3.14096
64.955,1.75359
67.8244,0.402397
70.8574,-1.13585
73.9749,-2.93078
76.4058,-4.95807
77.9125,-5.337
78.8206,-5.48823
79.3995,-5.36194
80.6593,29.2343
79.1734,29.7208
78.511,29.8927
77.6592,30.0839
76.4651,29.6531
74.9581,29.0944
72.783,28.5979
70.1478,28.1833
67.1068,27.8988
63.7361,27.3742
59.9117,26.8694
55.7056,26.5404
51.9972,26.1875
48.255,25.9138
44.5675,25.5166
40.7992,25.1015
36.788,24.9387
32.5374,24.6059
28.0831,24.4837
23.6844,24.5404
19.2859,24.5905
15.111,24.6459
10.8101,24.4477
6.11682,24.2983
0.84697,24.2773
-5.36562,23.7739
