x,y
86.5993,34.5603
85.3123,35.2701
85.204,35.7989
85.0335,35.9351
84.4942,35.6645
83.7635,35.3439
82.17,35.1865
79.258,35.5115
75.9462,35.6479
73.6266,35.175
71.3736,34.682
68.8105,34.234
66.3654,33.5845
64.3487,32.851
62.6286,31.9565
60.9694,31.1851
59.7147,30.1921
58.4053,29.1942
57.3407,28.0191
56.2318,26.9985
55.5987,25.3816
54.9067,23.9094
54.1672,22.2836
53.7624,20.4857
53.7706,18.7258
53.7257,16.9954
54.0079,15.3446
54.577,13.8156
55.34,12.4869
56.1179,11.1824
57.1188,9.83039
58.2898,8.60522
59.9234,7.44037
61.4336,6.3915
62.9837,5.11883
64.9376,4.08579
66.8351,2.81284
68.844,1.85536
70.7555,0.859034
72.9126,-0.250196
74.0761,-1.0656
74.917,-1.32229
75.8045,-1.78581
76.8144,-2.45003
77.6625,-2.62191
78.4103,-2.97215
78.8303,-3.31879
79.2676,-3.37052
79.6929,-3.393
79.8407,-3.27576
79.7684,-3.19481
79.6893,-3.06779
79.5405,-2.88432
79.4614,-2.69507
84.6173,17.7155
82.4577,18.4361
80.9755,18.8945
78.5237,19.2671
76.2266,19.4518
73.8695,19.4624
70.6148,19.7722
67.4621,19.7528
64.609,19.597
61.4248,19.3346
57.5507,19.4701
54.2151,19.3421
51.2237,18.7989
47.8843,18.4719
44.3975,18.1781
41.2419,17.6419
38.1926,17.0588
34.8602,16.6024
31.7421,16.1582
27.5342,16.021
22.9503,15.946
17.7374,15.7614
12.4548,15.2478
8.07382,14.6883
4.74611,14.2058
2.75318,13.6477
1.84261,13.1015
1.33171,12.4611
