x,y
83.4205,49.2743
83.1913,48.897
83.0333,48.4041
82.8179,47.9261
82.7004,47.4318
82.6503,46.4944
82.5822,46.0081
82.5583,45.2537
82.6446,44.2414
82.7822,43.3125
82.9703,41.9314
83.2081,40.9061
83.3582,39.8361
83.5609,38.4726
83.7868,36.7704
84.1576,34.6891
84.7954,31.7578
85.4637,28.6698
85.3924,26.2166
85.0183,24.0499
84.4685,22.1529
83.982,19.9931
83.4882,17.9056
83.0524,16.0787
82.6989,14.3974
82.3985,12.8543
82.0254,11.4642
81.7494,10.181
81.527,9.13712
81.3698,8.2339
81.2793,7.46802
81.1962,6.63827
81.1353,5.97513
81.154,5.35086
81.3079,4.40899
81.6897,3.22158
81.7939,1.92304
82.257,0.250369
82.7986,-1.54079
83.1261,-2.80395
83.2758,-3.51487
83.4373,-3.96976
83.4694,-3.98328
83.4454,-3.82862
83.3782,-3.42677
82.3811,25.1655
81.0561,25.7416
79.9551,25.9273
80.0183,26.5072
79.876,26.8235
79.3558,26.7322
78.753,26.5736
78.0403,26.3687
77.0262,26.1186
75.6027,26.2788
74.0206,26.2616
72.1836,26.0726
70.183,26.2634
68.3977,26.036
66.8973,25.4991
65.4352,25.062
63.9589,24.9403
62.4476,24.4651
60.7521,24.1881
58.9089,24.083
57.2954,23.8465
55.8062,23.1276
54.4494,22.5277
53.2571,22.2611
52.0601,21.9502
50.8948,21.6622
49.7262,21.5019
48.6394,21.23
47.3194,21.0949
46.2006,20.9755
44.9409,21.1056
43.5171,20.7391
42.7449,20.8323
41.6674,20.9129
40.7165,21.0541
39.9422,21.2218
39.2166,21.316
38.3609,20.9562
38.2351,21.3371
