x,y
89.0662,46.0545
88.8234,45.1173
88.7153,44.1948
88.5513,43.2147
88.1559,41.8344
87.9981,40.2099
87.7499,38.6484
87.5986,37.0034
87.566,35.0068
87.5153,32.5606
87.6795,30.1753
87.6034,27.6102
87.3518,25.1499
87.1776,22.9605
86.9883,20.5613
87.2127,17.7225
87.3085,15.1311
87.6378,12.0223
87.8036,9.77126
87.9411,8.03228
88.1781,6.11447
88.3382,4.5302
88.3368,3.34144
88.6893,1.94278
88.8475,0.642047
89.0547,-0.823391
89.2824,-2.4574
89.0989,-3.45594
88.9387,-3.81778
89.1057,-4.01847
89.6941,23.9841
88.1145,24.9974
85.7711,26.367
83.574,27.5152
82.6178,28.4513
82.389,28.9023
81.8438,29.0505
80.9026,29.1681
79.7957,29.2091
78.5944,29.175
76.7974,29.2995
74.387,29.6675
71.3757,29.9331
69.1958,29.6763
67.4204,29.1701
65.349,28.9144
63.1593,28.8674
61.2629,28.3602
59.2697,28.3572
57.3462,28.0169
55.572,27.75
53.6764,27.4977
51.816,27.5355
49.9323,27.5089
47.783,27.4588
46.1176,27.2012
44.4488,26.9274
42.8962,26.7835
41.4556,26.6097
40.3511,26.4114
39.2663,26.2046
38.5283,26.0372
37.757,25.9324
37.1156,25.8512
36.7373,25.693
36.4786,25.494
36.3347,25.497
36.2559,25.5776
36.3241,25.6725
36.3239,25.3887
36.3712,25.4892
36.3971,25.3375
36.3538,25.0167
36.3364,24.7138
36.3924,24.3095
