x,y
91.8969,25.5441
90.8076,26.0073
89.7817,26.5417
88.3762,27.0932
86.7868,27.621
85.0196,28.2577
83.1299,29.142
80.251,30.7332
76.4462,32.8881
73.8433,34.1025
71.8891,34.8553
69.564,35.8678
67.1676,36.9
64.9317,38.0125
62.9658,38.8774
61.0365,39.6813
59.5471,40.2971
58.2069,40.8904
57.0013,41.0373
55.989,41.3229
54.9312,41.3999
54.1897,41.4577
53.4968,41.5273
52.992,41.4405
52.5499,41.2227
52.2738,40.7514
51.9478,40.5823
51.6002,40.4467
51.2597,40.3146
51.0178,40.1682
50.7611,40.0274
50.4889,39.789
50.2172,39.5954
50.07,39.342
49.9317,39.1122
49.8128,38.8451
49.7018,38.588
49.636,38.4373
49.6483,37.8179
49.7841,37.1332
49.8796,36.2452
50.0075,35.1713
50.2051,33.8129
50.5362,32.3744
50.8542,30.6785
51.2917,28.4204
51.9183,25.8243
52.6272,22.8499
53.0249,20.2983
53.6329,17.4306
54.1846,14.3372
54.6965,12.1543
55.2122,9.7282
55.7851,7.54506
56.2284,5.72931
56.6292,3.89167
57.0049,2.1837
57.5682,0.387677
57.7339,-0.98473
57.9778,-2.38456
58.1951,-3.65924
58.6995,-5.00797
59.1307,-6.5445
59.4653,-7.79951
59.8987,-9.13259
60.149,-10.0735
60.3784,-10.6391
60.5856,-10.9313
60.7629,-10.9341
60.9267,-10.8595
61.2399,-10.6633
61.3258,-10.0008
61.3938,-9.35235
61.5345,-8.73375
61.7796,-8.32462
62.0689,-7.89831
62.2371,-7.19904
62.4805,-6.67942
63.0255,-6.14052
63.863,-5.28187
65.323,-4.51347
66.7569,-3.34249
67.9637,-1.76998
69.419,-0.395594
70.6541,1.52023
72.2194,3.18943
73.5273,5.22785
74.7635,7.09005
76.247,8.65332
77.3221,10.6721
78.485,12.6553
79.8429,14.4406
81.5045,16.221
83.1712,18.1255
84.6968,19.7791
86.041,21.6142
87.2249,23.2306
88.0909,24.6663
88.824,25.8499
89.3122,26.8586
89.7263,27.5073
90.0834,27.8367
90.3192,28.2049
90.6599,28.1368
90.9798,27.9907
91.3751,27.7937
91.7381,27.654
78.2838,38.7138
77.6539,39.0265
76.4774,39.0772
74.93,39.045
74.5331,38.7848
74.3074,38.818
73.928,38.3457
73.525,37.7471
73.029,37.0007
72.0817,36.1943
70.9393,35.1604
69.4738,33.9973
67.8276,32.8754
66.197,31.3356
64.1587,30.3933
62.3362,28.8027
60.4946,27.3985
58.5575,26.1593
56.5699,24.6814
54.699,23.5342
52.7875,21.8052
50.8218,20.6236
48.7258,18.9783
46.8199,17.6429
44.6891,16.3993
43.0226,15.263
41.4784,14.0314
39.9873,13.0735
38.8726,12.6129
38.0854,12.1672
37.5565,11.8061
37.4726,11.6773
37.4917,11.6253
37.5656,11.7425
37.7671,11.8018
38.0038,12.0368
38.2771,12.057
38.4668,12.3078
38.6556,12.5295
39.0857,12.4455
39.3703,12.6624
39.8023,12.7352
40.502,12.6821
41.7891,12.0031
43.795,11.2742
46.1467,10.4154
48.6853,9.54907
51.7539,8.5497
55.1007,7.51319
58.5628,6.53586
61.983,5.30009
65.0242,4.31124
68.0154,3.04178
70.6518,1.88182
73.3025,0.481393
75.0266,-0.483951
76.4313,-1.30824
78.4643,-2.76185
80.414,-4.32445
82.063,-5.82092
83.3338,-6.98335
84.4899,-8.02712
85.3305,-8.66472
85.9093,-9.09193
86.3906,-9.54858
86.6283,-9.60914
86.7446,-9.57293
86.602,-9.23982
86.3974,-8.90267
86.0438,-8.45173
85.7033,-7.91465
85.3482,-7.33033
84.8584,-6.64543
84.3945,-5.80463
84.0348,-5.0814
83.6331,-3.6949
83.0294,-2.06061
82.4976,-0.424134
81.6536,1.58574
80.49,4.24639
79.2434,7.08787
78.0139,10.2741
76.4136,13.9783
75.2207,17.3556
74.4355,20.964
73.9506,24.0683
73.4624,27.0737
72.4856,30.1606
72.2166,31.798
72.0903,32.9314
71.9774,33.6762
71.9755,34.2003
71.9044,34.7145
71.8682,35.0684
71.7815,35.5437
71.711,35.6855
71.7759,35.5001
71.7758,35.3406
71.8845,34.8023
71.9154,34.0787
71.9705,32.8672
