x,y
85.0264,79.5693
84.4077,79.2838
83.9939,78.5724
83.6875,78.0389
83.3813,77.2464
83.2183,77.3086
83.145,77.2979
82.9793,76.7902
82.9377,76.7082
82.9953,76.518
82.9669,76.4752
82.932,76.2599
82.9072,76.0137
82.7792,75.9688
82.549,75.8476
82.2821,75.6992
82.0148,75.5993
81.5919,75.4169
81.113,75.0173
80.6152,74.6077
79.7367,73.9151
78.6121,72.9146
77.1459,71.4932
75.4249,69.9067
73.5585,67.7766
71.4116,65.3766
69.0081,62.4666
66.2405,59.3581
63.7734,55.9231
61.6842,52.7435
59.522,50.0078
57.6265,47.9334
55.8193,46.132
54.5275,43.9507
53.1704,42.457
52.1619,39.985
51.0329,39.0848
50.1993,37.6413
49.4261,36.6195
48.7998,35.742
48.3352,35.0079
47.8485,34.7058
47.6198,34.685
47.7974,34.5456
47.932,35.1538
48.1338,35.2775
48.3672,35.7836
48.7268,36.2111
49.358,36.0436
49.5358,36.5876
49.9962,36.7646
50.6664,38.2025
51.6757,40.0769
52.4139,41.7991
53.2125,43.4652
53.9693,44.6348
54.3243,45.1422
54.2969,45.0083
53.7497,44.1538
52.9619,43.1009
52.1288,42.4544
51.4783,41.1054
50.7564,40.0013
39.9519,21.7382
38.8221,20.3201
38.0378,20.4527
37.3481,22.2158
36.7827,22.2949
36.2461,22.4231
36.5698,21.1265
36.8864,20.0875
36.7705,19.4137
36.7194,18.1409
36.7496,17.6286
36.8356,17.3877
36.8943,17.7887
37.0075,17.8962
37.11,18.261
37.0793,19.0642
37.2119,19.6752
37.6165,19.4453
