x,y
61.812,72.3081
61.3333,72.3234
60.9177,72.3544
60.2261,72.2216
59.6157,71.9461
59.0022,71.6859
58.3526,71.3169
57.5701,70.6338
56.5171,69.7521
55.4233,68.5053
54.3312,67.4349
53.146,66.1305
51.8482,64.9085
50.5007,63.6994
49.1719,62.0906
47.6713,60.2549
46.3016,58.3418
44.8744,56.1287
43.4718,54.1851
41.8347,52.4584
40.4809,50.0814
38.9874,47.5771
37.4407,44.6782
35.7942,41.8995
34.145,39.8311
32.7911,37.7959
31.4669,35.9097
30.28,34.9596
29.4268,33.7226
28.6728,32.9009
28.0919,32.2119
27.8213,31.5415
27.7703,31.0969
27.6525,31.1547
27.5825,31.0804
27.3439,31.0475
27.1597,30.846
60.1096,72.3034
59.9079,71.7081
59.6643,71.3134
59.4622,71.23
59.2897,70.9437
59.1287,70.739
59.0907,70.3987
58.9386,69.8256
58.8033,69.109
58.5719,68.5578
58.5396,67.6742
58.4451,66.6471
58.3704,65.4935
58.1905,64.4133
58.2458,62.9607
58.1523,61.4995
58.1198,59.3485
57.9924,57.014
58.1368,54.0655
58.1672,50.4108
58.1009,47.5508
58.2634,45.9074
58.5117,43.056
58.6102,40.4268
58.6571,37.9777
58.7224,35.6931
58.7806,34.1037
58.7238,32.6484
58.7424,30.7998
58.7357,28.9293
58.8037,26.9842
58.8339,25.2718
58.7731,23.6572
58.6462,22.2507
58.7247,20.7966
58.6822,19.8335
58.5571,19.1187
58.5539,18.4345
58.5261,17.9439
58.6997,17.4612
58.8563,17.0028
59.0199,16.7675
59.224,16.6592
59.2798,16.7405
59.3547,16.8877
91.2983,61.5602
91.0816,61.3768
90.9061,61.1982
90.6554,61.0087
90.4358,60.6451
90.1411,60.2611
89.6944,59.7486
89.3599,58.7252
89.1144,58.596
88.7669,58.8351
88.5166,58.6792
88.3037,58.3717
88.0918,57.7839
87.4594,57.0164
86.8679,56.128
85.8772,55.1026
84.9645,53.9617
83.7734,52.7777
82.499,51.7366
81.0105,50.0911
79.521,47.8877
77.8358,46.3455
75.836,44.4929
73.2988,41.7681
70.9458,38.53
69.1049,36.5542
67.4321,34.909
66.1511,33.5231
65.0163,32.4241
64.0235,31.2713
62.9667,30.4458
61.9714,29.2919
60.9026,28.2999
59.8414,27.2538
58.6381,26.1974
57.4419,25.1433
56.23,23.8582
55.3206,22.5842
54.4933,21.6187
53.9011,20.8253
53.3973,20.1993
53.1033,20.1907
53.071,20.1495
53.0347,20.1555
53.2675,19.7966
53.3642,19.9022
53.3368,20.3233
53.3744,20.4915
53.4459,20.4841
53.5138,20.5252
53.5444,20.5544
53.6103,20.5997
53.6938,20.6419
53.8333,20.6438
54.0004,20.6626
