x,y
8.50994,77.7693
8.25632,77.9691
8.26673,77.736
8.39884,76.8295
8.70603,76.1459
9.17185,75.1886
9.80752,74.4429
10.5795,73.2487
11.4701,72.2784
12.306,70.7978
13.4867,69.8408
14.9112,68.6592
15.6008,68.1389
16.5681,67.9798
18.0503,67.6481
19.3695,66.8448
21.0046,65.6585
22.8942,64.5189
25.1091,63.1675
27.6226,61.7191
30.3789,60.2703
33.1513,58.5939
35.8868,56.6845
38.6451,54.786
41.7277,52.7779
44.5766,50.9416
47.8871,49.7675
51.4582,48.2301
54.5784,46.7084
57.3392,45.6044
60.0004,44.3587
62.6261,42.874
65.1157,41.3531
67.6988,40.0531
70.2315,38.4397
72.663,36.7624
75.2959,35.0515
78.1199,33.4724
80.9012,31.7652
83.4956,30.2948
86.0855,28.6787
88.4443,27.074
90.7124,25.7024
92.6846,24.416
94.209,23.2313
95.3249,22.2647
70.1098,63.14
70.4337,61.0393
71.2577,59.8343
72.2925,58.0722
73.5745,55.9654
74.9353,54.1142
76.4205,52.0661
77.9887,49.7503
79.9821,47.3883
82.108,44.8729
84.1439,41.8943
86.2281,39.0989
88.4531,35.7659
90.627,32.3906
92.8378,29.3987
94.7362,26.3168
96.4377,23.2011
98.1471,20.0761
99.1762,18.2614
100.107,16.9255
100.999,15.3319
101.645,13.8653
101.988,12.8581
102.348,11.6388
102.302,10.8907
101.975,10.4713
101.462,10.08
100.803,9.91825
99.9951,9.68248
98.7627,9.78311
97.2981,10.219
95.8013,10.4615
94.0134,11.2051
92.592,11.7841
91.2501,12.3122
90.4809,12.7343
89.3573,13.6056
88.0486,14.3264
86.9061,14.8131
85.49,15.2037
83.5326,15.5439
81.398,15.8057
78.3806,16.2547
74.7554,16.3863
70.9814,16.7916
67.3992,16.9025
63.7626,17.542
60.5198,17.7833
57.7369,18.5479
54.9861,19.5673
52.5506,20.4461
50.2251,21.6739
48.015,22.6056
45.9798,23.5668
44.1088,24.3881
42.185,25.5893
40.7467,26.3903
39.5278,26.9963
38.7086,27.2465
38.0157,27.6856
37.679,27.9141
37.5525,27.8973
37.6077,27.8046
37.6983,27.7255
37.9165,27.5708
38.0768,27.5992
