x,y
72.6363,46.9855
72.6925,46.9089
72.7824,46.5447
72.8028,46.4127
72.9124,46.1475
73.0057,45.924
73.1961,45.4091
73.4842,44.8467
73.7186,44.2593
73.9538,43.3891
74.1628,42.4848
74.3953,41.3175
74.4984,40.1981
74.5972,38.9974
74.5548,37.8903
74.4966,36.7833
74.37,35.7039
74.2129,34.5529
74.1029,33.2923
74.0271,32.2422
73.8899,31.183
73.9148,30.101
73.8802,29.0323
73.7669,27.9264
73.8321,26.9125
73.8963,25.8224
74.031,24.9182
74.2296,24.0922
74.2406,23.3824
74.3843,22.8485
74.5673,22.3562
74.6837,21.8729
74.7736,21.6342
74.9789,21.4887
75.1169,21.3747
75.0795,21.6496
72.7564,41.2155
72.2758,41.6459
71.7921,41.8239
71.7353,41.8356
71.6021,41.8624
71.1513,41.839
70.6886,41.5457
70.17,41.2818
69.5496,41.0344
68.7815,40.7553
67.9202,40.4844
67.0706,40.023
66.1863,39.7553
65.0869,39.5476
63.9945,39.2972
62.7739,38.8725
61.3965,38.6325
59.9288,38.3936
58.4103,38.036
56.9466,37.6523
55.4328,37.4537
53.8907,37.3203
52.417,37.0949
50.9734,37.0464
49.6024,36.5649
48.2548,36.3622
47.0454,36.3966
45.9618,36.1163
44.8781,36.0513
43.8535,35.8566
42.9676,35.7874
42.2678,35.6312
41.6136,35.3423
41.0765,35.2527
40.7569,35.2515
40.454,35.3393
40.3468,35.4764
40.4082,35.4703
40.4592,35.3964
40.5745,35.3777
40.714,35.2474
40.7287,35.264
