x,y
70.0507,66.2224
68.6836,65.4806
66.9768,64.9387
64.8918,64.3979
62.5402,64.134
59.9425,63.7044
57.1387,63.3414
54.2873,62.9355
51.2656,62.6935
48.1553,62.356
45.2711,62.0388
42.4149,61.7266
39.8692,61.3183
37.7249,61.1249
35.8667,60.8739
34.4004,60.5256
33.1666,60.2008
32.014,59.8341
30.8486,59.4404
29.5909,59.063
28.0449,58.6754
26.4344,58.4188
24.8671,57.9613
23.3678,57.6768
22.1092,57.3343
21.3869,57.1683
21.2957,57.055
21.4325,56.1515
21.5866,56.9747
21.8926,56.9243
22.2142,56.7791
22.5752,56.6306
23.0466,56.3033
23.5703,55.8777
24.1258,55.4191
24.7909,54.7972
25.4939,54.0706
26.6112,53.0802
27.6019,52.1039
28.9259,51.0348
30.0997,49.7299
31.4327,48.4037
32.5222,46.9333
33.9145,45.2932
35.0355,43.6154
35.9717,41.8726
37.0609,40.0283
37.8403,38.2714
38.5341,36.5038
39.1476,34.724
39.6569,33.1092
40.1779,31.3516
40.4517,29.6625
40.6361,28.3534
40.9028,26.9237
41.021,25.8623
41.1513,24.7593
41.3603,23.4072
41.1103,23.6009
41.0591,23.3578
41.0803,23.492
41.1098,23.5365
41.1391,23.667
41.2615,23.8537
41.386,24.0201
41.5852,24.2313
41.8284,24.4384
42.2553,24.6912
43.8597,24.9797
45.9351,25.4579
48.5067,25.7586
51.1147,26.8971
53.9661,27.9031
56.9975,28.9469
60.0172,30.0981
63.0626,31.3844
66.2973,32.8094
69.6484,34.0021
72.93,35.2498
75.9365,36.4439
78.4877,37.5097
80.5675,38.3543
82.2345,39.1498
83.4538,39.9944
84.1652,40.7785
84.4851,41.3058
84.5925,41.9692
84.7182,42.4183
84.7782,42.7988
84.8052,43.0166
84.7252,43.1307
84.6844,43.0632
84.5954,42.8748
84.4849,42.6011
84.3301,42.5366
84.2176,42.3958
84.1447,42.4774
83.949,42.5374
83.7982,42.6496
83.6307,42.8394
83.4722,43.0976
83.2611,43.3834
82.9238,43.777
82.4038,44.4391
81.4478,45.3991
80.6059,46.7537
79.511,48.2303
78.0378,50.2487
76.2485,52.5628
74.4308,54.9619
72.8072,57.4115
70.9633,59.9401
68.8891,62.5177
66.9825,65.0654
65.4535,67.1771
64.3142,69.392
63.3189,70.8525
63.0451,71.7908
62.948,71.9955
62.9178,71.7956
63.1034,71.7614
