x,y
33.208,44.2952
33.3646,44.7339
33.3583,44.9599
33.3289,45.3971
33.3744,45.8747
33.3911,46.4074
33.3352,46.8237
33.3872,47.4112
33.4394,48.0279
33.5524,48.6839
33.7283,49.4036
34.1477,49.9566
34.6718,50.7453
35.4427,51.8286
36.4711,53.4006
37.809,54.9328
39.7321,56.7992
41.9549,58.9868
44.5908,61.1983
47.2267,63.0556
49.7829,64.7219
52.3103,66.311
54.8964,67.7861
57.5813,69.1376
60.1188,70.3567
62.543,71.3604
64.4039,71.9919
66.3829,72.3239
68.3603,72.6187
69.6837,72.3329
70.8016,71.7839
72.2276,71.151
74.249,70.3505
76.4994,69.1832
78.6497,67.4591
80.6245,65.8851
82.7847,63.8869
84.9345,62.0208
87.1628,59.8862
89.5105,57.5582
91.7213,55.0025
93.5379,52.2802
94.0093,50.9082
93.901,49.3398
93.6704,47.5366
93.3213,45.9151
92.4523,44.5878
91.2273,43.3924
89.6718,42.441
87.806,41.6955
85.6702,41.3143
83.0803,41.3919
79.8266,41.5909
75.6061,42.1281
70.2363,42.9582
64.1726,43.659
58.472,44.3343
53.6869,45.4329
49.7652,46.6164
46.75,47.635
45.7415,48.6768
45.3554,49.2927
44.9535,49.5805
44.8434,49.4327
44.8181,49.3323
44.7653,49.2452
45.0093,48.6614
