x,y
26.2353,34.476
26.2473,34.8581
26.2721,35.0337
26.229,35.2277
26.1939,35.3146
26.1957,35.5934
26.3016,36.0168
26.5646,36.6546
26.99,37.5329
27.4407,38.5937
27.9969,39.7938
28.6625,41.1175
29.6669,42.495
30.5029,43.9855
31.3521,45.2594
32.1881,46.8237
33.2428,48.5895
34.667,50.5357
36.1462,52.2872
37.5205,54.22
39.0217,56.0173
40.6871,57.8459
42.8349,59.6623
45.0723,61.2773
47.0905,62.6436
49.5117,63.5468
52.0147,64.6359
54.7563,65.602
57.8902,66.5247
60.8741,67.1316
62.7837,67.9119
63.5268,67.8486
64.0099,67.7553
64.3165,67.4561
64.8898,67.0681
65.3791,66.674
65.8429,66.1162
66.6885,65.4257
67.6912,64.6058
69.0821,63.6842
70.7875,62.7182
72.7596,61.3657
74.9037,59.9387
77.0744,58.1599
79.2227,56.3399
80.8163,54.2803
82.1129,51.9665
82.7987,49.9296
83.0848,48.21
83.4428,46.7785
84.0097,45.2264
84.2643,43.7972
84.1438,42.4787
83.7244,41.4156
82.7927,40.4534
81.4694,39.3572
79.7455,38.4318
77.5719,37.6366
75.142,36.8152
72.2642,36.1632
69.1582,35.4614
65.9564,35.018
62.8709,34.8376
60.1674,35.1638
57.6117,35.591
54.9358,36.2139
52.3942,37.3468
50.0735,38.6435
48.117,40.2476
46.5502,41.9102
45.1718,43.5845
44.1943,45.0321
43.5692,46.0455
43.374,46.4679
43.1626,46.7531
43.0472,46.7269
42.6382,46.9616
42.049,47.2557
41.4219,47.2926
41.1375,47.4195
41.0669,47.6075
41.2463,47.6237
41.4668,47.6295
41.7625,47.5713
42.0488,47.2368
42.3412,46.9847
42.7201,46.6116
43.0736,46.1924
43.8482,45.4257
44.6333,44.5934
45.3573,43.5985
45.9983,42.5915
46.8104,41.3728
47.6267,39.9562
48.4691,38.2344
49.2874,36.3002
50.1591,34.2318
50.8028,32.1199
51.4286,29.8838
52.1416,27.5214
52.8289,25.2043
53.7017,22.8244
54.2888,20.7128
54.7154,18.492
55.1528,16.5328
55.4317,14.6655
55.7143,13.0028
